population;cohort;site;sex;id;group;Rx(ppm);age_initiation(mo);status;dead;age(days)
UM-HET3;C2016;UM;m;UM63371;17aE2_16m;14,4;16;dead;1;836
UM-HET3;C2016;UM;m;UM63378;17aE2_16m;14,4;16;dead;1;1090
UM-HET3;C2016;UM;m;UM63931;17aE2_16m;14,4;16;dead;1;1164
UM-HET3;C2016;UM;m;UM63938;17aE2_16m;14,4;16;dead;1;904
UM-HET3;C2016;UM;m;UM63945;17aE2_16m;14,4;16;dead;1;994
UM-HET3;C2016;UM;m;UM64344;17aE2_16m;14,4;16;dead;1;1009
UM-HET3;C2016;UM;m;UM64351;17aE2_16m;14,4;16;dead;1;964
UM-HET3;C2016;UM;m;UM64358;17aE2_16m;14,4;16;dead;1;913
UM-HET3;C2016;UM;m;UM64568;17aE2_16m;14,4;16;dead;1;1114
UM-HET3;C2016;UM;m;UM64575;17aE2_16m;14,4;16;dead;1;1024
UM-HET3;C2016;UM;m;UM64582;17aE2_16m;14,4;16;dead;1;805
UM-HET3;C2016;UM;m;UM64897;17aE2_16m;14,4;16;dead;1;1028
UM-HET3;C2016;UM;m;UM64904;17aE2_16m;14,4;16;dead;1;936
UM-HET3;C2016;UM;m;UM64911;17aE2_16m;14,4;16;dead;1;950
UM-HET3;C2016;UM;m;UM64918;17aE2_16m;14,4;16;removed;0;289
UM-HET3;C2016;UM;m;UM64925;17aE2_16m;14,4;16;removed;0;289
UM-HET3;C2016;UM;m;UM64932;17aE2_16m;14,4;16;dead;1;247
UM-HET3;C2016;UM;m;UM65870;17aE2_16m;14,4;16;dead;1;1135
UM-HET3;C2016;UM;m;UM65877;17aE2_16m;14,4;16;dead;1;1077
UM-HET3;C2016;UM;m;UM65884;17aE2_16m;14,4;16;dead;1;965
UM-HET3;C2016;UM;m;UM66087;17aE2_16m;14,4;16;dead;1;582
UM-HET3;C2016;UM;m;UM66094;17aE2_16m;14,4;16;dead;1;1213
UM-HET3;C2016;UM;m;UM66101;17aE2_16m;14,4;16;dead;1;914
UM-HET3;C2016;UM;m;UM66220;17aE2_16m;14,4;16;dead;1;690
UM-HET3;C2016;UM;m;UM66227;17aE2_16m;14,4;16;dead;1;682
UM-HET3;C2016;UM;m;UM66234;17aE2_16m;14,4;16;dead;1;1102
UM-HET3;C2016;UM;m;UM66696;17aE2_16m;14,4;16;dead;1;690
UM-HET3;C2016;UM;m;UM66703;17aE2_16m;14,4;16;dead;1;1112
UM-HET3;C2016;UM;m;UM66710;17aE2_16m;14,4;16;dead;1;766
UM-HET3;C2016;UM;m;UM66871;17aE2_16m;14,4;16;dead;1;1005
UM-HET3;C2016;UM;m;UM66878;17aE2_16m;14,4;16;dead;1;1011
UM-HET3;C2016;UM;m;UM66885;17aE2_16m;14,4;16;dead;1;707
UM-HET3;C2016;UM;m;UM67025;17aE2_16m;14,4;16;dead;1;566
UM-HET3;C2016;UM;m;UM67032;17aE2_16m;14,4;16;dead;1;792
UM-HET3;C2016;UM;m;UM67039;17aE2_16m;14,4;16;dead;1;647
UM-HET3;C2016;UM;m;UM67319;17aE2_16m;14,4;16;dead;1;1181
UM-HET3;C2016;UM;m;UM67326;17aE2_16m;14,4;16;dead;1;864
UM-HET3;C2016;UM;m;UM67333;17aE2_16m;14,4;16;dead;1;990
UM-HET3;C2016;UM;m;UM67410;17aE2_16m;14,4;16;dead;1;446
UM-HET3;C2016;UM;m;UM67417;17aE2_16m;14,4;16;dead;1;752
UM-HET3;C2016;UM;m;UM67424;17aE2_16m;14,4;16;dead;1;1089
UM-HET3;C2016;UT;m;UT08593;17aE2_16m;14,4;16;dead;1;1005
UM-HET3;C2016;UT;m;UT08594;17aE2_16m;14,4;16;dead;1;914
UM-HET3;C2016;UT;m;UT08595;17aE2_16m;14,4;16;dead;1;977
UM-HET3;C2016;UT;m;UT08635;17aE2_16m;14,4;16;dead;1;1209
UM-HET3;C2016;UT;m;UT08636;17aE2_16m;14,4;16;dead;1;1110
UM-HET3;C2016;UT;m;UT08637;17aE2_16m;14,4;16;dead;1;810
UM-HET3;C2016;UT;m;UT08667;17aE2_16m;14,4;16;dead;1;1016
UM-HET3;C2016;UT;m;UT08668;17aE2_16m;14,4;16;dead;1;556
UM-HET3;C2016;UT;m;UT08669;17aE2_16m;14,4;16;dead;1;811
UM-HET3;C2016;UT;m;UT08821;17aE2_16m;14,4;16;dead;1;1011
UM-HET3;C2016;UT;m;UT08822;17aE2_16m;14,4;16;dead;1;850
UM-HET3;C2016;UT;m;UT08823;17aE2_16m;14,4;16;dead;1;799
UM-HET3;C2016;UT;m;UT08874;17aE2_16m;14,4;16;dead;1;920
UM-HET3;C2016;UT;m;UT08875;17aE2_16m;14,4;16;dead;1;774
UM-HET3;C2016;UT;m;UT08876;17aE2_16m;14,4;16;dead;1;1003
UM-HET3;C2016;UT;m;UT08959;17aE2_16m;14,4;16;dead;1;850
UM-HET3;C2016;UT;m;UT08960;17aE2_16m;14,4;16;dead;1;867
UM-HET3;C2016;UT;m;UT08961;17aE2_16m;14,4;16;dead;1;1079
UM-HET3;C2016;UT;m;UT08990;17aE2_16m;14,4;16;dead;1;896
UM-HET3;C2016;UT;m;UT08991;17aE2_16m;14,4;16;dead;1;1047
UM-HET3;C2016;UT;m;UT08992;17aE2_16m;14,4;16;dead;1;828
UM-HET3;C2016;UT;m;UT09004;17aE2_16m;14,4;16;dead;1;1156
UM-HET3;C2016;UT;m;UT09005;17aE2_16m;14,4;16;dead;1;936
UM-HET3;C2016;UT;m;UT09006;17aE2_16m;14,4;16;dead;1;1071
UM-HET3;C2016;UT;m;UT09124;17aE2_16m;14,4;16;dead;1;497
UM-HET3;C2016;UT;m;UT09125;17aE2_16m;14,4;16;dead;1;744
UM-HET3;C2016;UT;m;UT09126;17aE2_16m;14,4;16;dead;1;1067
UM-HET3;C2016;UT;m;UT09141;17aE2_16m;14,4;16;dead;1;897
UM-HET3;C2016;UT;m;UT09142;17aE2_16m;14,4;16;dead;1;859
UM-HET3;C2016;UT;m;UT09143;17aE2_16m;14,4;16;dead;1;887
UM-HET3;C2016;UT;m;UT09179;17aE2_16m;14,4;16;dead;1;965
UM-HET3;C2016;UT;m;UT09180;17aE2_16m;14,4;16;dead;1;997
UM-HET3;C2016;UT;m;UT09181;17aE2_16m;14,4;16;dead;1;1093
UM-HET3;C2016;UT;m;UT09194;17aE2_16m;14,4;16;dead;1;1065
UM-HET3;C2016;UT;m;UT09195;17aE2_16m;14,4;16;dead;1;1187
UM-HET3;C2016;UT;m;UT09196;17aE2_16m;14,4;16;dead;1;754
UM-HET3;C2016;UT;m;UT09197;17aE2_16m;14,4;16;dead;1;956
UM-HET3;C2016;UT;m;UT09198;17aE2_16m;14,4;16;dead;1;970
UM-HET3;C2016;UT;m;UT09199;17aE2_16m;14,4;16;dead;1;1231
UM-HET3;C2016;UT;m;UT09280;17aE2_16m;14,4;16;dead;1;955
UM-HET3;C2016;UT;m;UT09281;17aE2_16m;14,4;16;dead;1;686
UM-HET3;C2016;UT;m;UT09282;17aE2_16m;14,4;16;dead;1;922
UM-HET3;C2016;UT;m;UT09358;17aE2_16m;14,4;16;dead;1;691
UM-HET3;C2016;UT;m;UT09359;17aE2_16m;14,4;16;dead;1;1084
UM-HET3;C2016;UT;m;UT09360;17aE2_16m;14,4;16;dead;1;1230
UM-HET3;C2016;UT;m;UT09379;17aE2_16m;14,4;16;dead;1;874
UM-HET3;C2016;UT;m;UT09380;17aE2_16m;14,4;16;dead;1;924
UM-HET3;C2016;UT;m;UT09381;17aE2_16m;14,4;16;dead;1;999
UM-HET3;C2016;UT;m;UT09507;17aE2_16m;14,4;16;dead;1;1275
UM-HET3;C2016;UT;m;UT09508;17aE2_16m;14,4;16;dead;1;1376
UM-HET3;C2016;UT;m;UT09509;17aE2_16m;14,4;16;dead;1;948
UM-HET3;C2016;TJL;m;JL13437;17aE2_20m;14,4;20;dead;1;271
UM-HET3;C2016;TJL;m;JL13438;17aE2_20m;14,4;20;dead;1;628
UM-HET3;C2016;TJL;m;JL13439;17aE2_20m;14,4;20;dead;1;669
UM-HET3;C2016;TJL;m;JL13478;17aE2_20m;14,4;20;dead;1;233
UM-HET3;C2016;TJL;m;JL13479;17aE2_20m;14,4;20;dead;1;534
UM-HET3;C2016;TJL;m;JL13480;17aE2_20m;14,4;20;dead;1;920
UM-HET3;C2016;TJL;m;JL13484;17aE2_20m;14,4;20;dead;1;1050
UM-HET3;C2016;TJL;m;JL13485;17aE2_20m;14,4;20;dead;1;1072
UM-HET3;C2016;TJL;m;JL13486;17aE2_20m;14,4;20;dead;1;921
UM-HET3;C2016;TJL;m;JL13487;17aE2_20m;14,4;20;dead;1;984
UM-HET3;C2016;TJL;m;JL13488;17aE2_20m;14,4;20;dead;1;931
UM-HET3;C2016;TJL;m;JL13489;17aE2_20m;14,4;20;dead;1;767
UM-HET3;C2016;TJL;m;JL13532;17aE2_20m;14,4;20;dead;1;296
UM-HET3;C2016;TJL;m;JL13533;17aE2_20m;14,4;20;dead;1;1065
UM-HET3;C2016;TJL;m;JL13534;17aE2_20m;14,4;20;dead;1;632
UM-HET3;C2016;TJL;m;JL13544;17aE2_20m;14,4;20;removed;0;296
UM-HET3;C2016;TJL;m;JL13545;17aE2_20m;14,4;20;removed;0;296
UM-HET3;C2016;TJL;m;JL13546;17aE2_20m;14,4;20;removed;0;296
UM-HET3;C2016;TJL;m;JL13558;17aE2_20m;14,4;20;dead;1;472
UM-HET3;C2016;TJL;m;JL13559;17aE2_20m;14,4;20;dead;1;1181
UM-HET3;C2016;TJL;m;JL13560;17aE2_20m;14,4;20;dead;1;1040
UM-HET3;C2016;TJL;m;JL13598;17aE2_20m;14,4;20;dead;1;340
UM-HET3;C2016;TJL;m;JL13599;17aE2_20m;14,4;20;dead;1;1245
UM-HET3;C2016;TJL;m;JL13600;17aE2_20m;14,4;20;dead;1;743
UM-HET3;C2016;TJL;m;JL13630;17aE2_20m;14,4;20;dead;1;421
UM-HET3;C2016;TJL;m;JL13631;17aE2_20m;14,4;20;dead;1;985
UM-HET3;C2016;TJL;m;JL13632;17aE2_20m;14,4;20;dead;1;561
UM-HET3;C2016;TJL;m;JL13645;17aE2_20m;14,4;20;dead;1;665
UM-HET3;C2016;TJL;m;JL13646;17aE2_20m;14,4;20;dead;1;1017
UM-HET3;C2016;TJL;m;JL13647;17aE2_20m;14,4;20;dead;1;529
UM-HET3;C2016;TJL;m;JL13696;17aE2_20m;14,4;20;dead;1;761
UM-HET3;C2016;TJL;m;JL13697;17aE2_20m;14,4;20;dead;1;653
UM-HET3;C2016;TJL;m;JL13698;17aE2_20m;14,4;20;dead;1;978
UM-HET3;C2016;TJL;m;JL13768;17aE2_20m;14,4;20;dead;1;1004
UM-HET3;C2016;TJL;m;JL13769;17aE2_20m;14,4;20;dead;1;760
UM-HET3;C2016;TJL;m;JL13770;17aE2_20m;14,4;20;dead;1;1019
UM-HET3;C2016;TJL;m;JL13771;17aE2_20m;14,4;20;dead;1;873
UM-HET3;C2016;TJL;m;JL13772;17aE2_20m;14,4;20;dead;1;1166
UM-HET3;C2016;TJL;m;JL13773;17aE2_20m;14,4;20;dead;1;1191
UM-HET3;C2016;TJL;m;JL13803;17aE2_20m;14,4;20;dead;1;914
UM-HET3;C2016;TJL;m;JL13804;17aE2_20m;14,4;20;dead;1;1116
UM-HET3;C2016;TJL;m;JL13805;17aE2_20m;14,4;20;dead;1;896
UM-HET3;C2016;TJL;m;JL13806;17aE2_20m;14,4;20;dead;1;209
UM-HET3;C2016;TJL;m;JL13807;17aE2_20m;14,4;20;dead;1;815
UM-HET3;C2016;TJL;m;JL13808;17aE2_20m;14,4;20;dead;1;623
UM-HET3;C2016;TJL;m;JL13842;17aE2_20m;14,4;20;dead;1;949
UM-HET3;C2016;TJL;m;JL13843;17aE2_20m;14,4;20;dead;1;1086
UM-HET3;C2016;TJL;m;JL13844;17aE2_20m;14,4;20;dead;1;689
UM-HET3;C2016;TJL;m;JL13910;17aE2_20m;14,4;20;dead;1;1361
UM-HET3;C2016;TJL;m;JL13911;17aE2_20m;14,4;20;dead;1;900
UM-HET3;C2016;TJL;m;JL13912;17aE2_20m;14,4;20;dead;1;970
UM-HET3;C2016;TJL;m;JL13950;17aE2_20m;14,4;20;dead;1;755
UM-HET3;C2016;TJL;m;JL13951;17aE2_20m;14,4;20;dead;1;858
UM-HET3;C2016;TJL;m;JL13952;17aE2_20m;14,4;20;dead;1;774
UM-HET3;C2016;UM;m;UM64939;17aE2_20m;14,4;20;dead;1;900
UM-HET3;C2016;UM;m;UM64946;17aE2_20m;14,4;20;dead;1;951
UM-HET3;C2016;UM;m;UM64953;17aE2_20m;14,4;20;dead;1;847
UM-HET3;C2016;UM;m;UM65366;17aE2_20m;14,4;20;removed;0;299
UM-HET3;C2016;UM;m;UM65373;17aE2_20m;14,4;20;removed;0;299
UM-HET3;C2016;UM;m;UM65380;17aE2_20m;14,4;20;removed;0;299
UM-HET3;C2016;UM;m;UM65478;17aE2_20m;14,4;20;removed;0;240
UM-HET3;C2016;UM;m;UM65485;17aE2_20m;14,4;20;removed;0;240
UM-HET3;C2016;UM;m;UM65492;17aE2_20m;14,4;20;removed;0;240
UM-HET3;C2016;UM;m;UM65520;17aE2_20m;14,4;20;dead;1;1044
UM-HET3;C2016;UM;m;UM65527;17aE2_20m;14,4;20;dead;1;779
UM-HET3;C2016;UM;m;UM65534;17aE2_20m;14,4;20;dead;1;1043
UM-HET3;C2016;UM;m;UM65541;17aE2_20m;14,4;20;dead;1;825
UM-HET3;C2016;UM;m;UM65548;17aE2_20m;14,4;20;dead;1;690
UM-HET3;C2016;UM;m;UM65555;17aE2_20m;14,4;20;dead;1;624
UM-HET3;C2016;UM;m;UM65968;17aE2_20m;14,4;20;dead;1;836
UM-HET3;C2016;UM;m;UM65975;17aE2_20m;14,4;20;dead;1;441
UM-HET3;C2016;UM;m;UM65982;17aE2_20m;14,4;20;dead;1;1171
UM-HET3;C2016;UM;m;UM66017;17aE2_20m;14,4;20;removed;0;371
UM-HET3;C2016;UM;m;UM66024;17aE2_20m;14,4;20;removed;0;371
UM-HET3;C2016;UM;m;UM66031;17aE2_20m;14,4;20;removed;0;371
UM-HET3;C2016;UM;m;UM66178;17aE2_20m;14,4;20;dead;1;1017
UM-HET3;C2016;UM;m;UM66185;17aE2_20m;14,4;20;dead;1;1035
UM-HET3;C2016;UM;m;UM66192;17aE2_20m;14,4;20;dead;1;997
UM-HET3;C2016;UM;m;UM66199;17aE2_20m;14,4;20;dead;1;1066
UM-HET3;C2016;UM;m;UM66206;17aE2_20m;14,4;20;dead;1;1154
UM-HET3;C2016;UM;m;UM66213;17aE2_20m;14,4;20;dead;1;907
UM-HET3;C2016;UM;m;UM66241;17aE2_20m;14,4;20;dead;1;683
UM-HET3;C2016;UM;m;UM66248;17aE2_20m;14,4;20;dead;1;500
UM-HET3;C2016;UM;m;UM66255;17aE2_20m;14,4;20;dead;1;1250
UM-HET3;C2016;UM;m;UM66262;17aE2_20m;14,4;20;dead;1;506
UM-HET3;C2016;UM;m;UM66269;17aE2_20m;14,4;20;dead;1;391
UM-HET3;C2016;UM;m;UM66276;17aE2_20m;14,4;20;dead;1;1007
UM-HET3;C2016;UM;m;UM66430;17aE2_20m;14,4;20;dead;1;1043
UM-HET3;C2016;UM;m;UM66437;17aE2_20m;14,4;20;dead;1;996
UM-HET3;C2016;UM;m;UM66444;17aE2_20m;14,4;20;dead;1;754
UM-HET3;C2016;UM;m;UM66500;17aE2_20m;14,4;20;dead;1;1175
UM-HET3;C2016;UM;m;UM66507;17aE2_20m;14,4;20;dead;1;803
UM-HET3;C2016;UM;m;UM66514;17aE2_20m;14,4;20;dead;1;756
UM-HET3;C2016;UM;m;UM66521;17aE2_20m;14,4;20;dead;1;900
UM-HET3;C2016;UM;m;UM66528;17aE2_20m;14,4;20;dead;1;947
UM-HET3;C2016;UM;m;UM66535;17aE2_20m;14,4;20;dead;1;896
UM-HET3;C2016;UM;m;UM66654;17aE2_20m;14,4;20;dead;1;847
UM-HET3;C2016;UM;m;UM66661;17aE2_20m;14,4;20;dead;1;707
UM-HET3;C2016;UM;m;UM66668;17aE2_20m;14,4;20;dead;1;1022
UM-HET3;C2016;UM;m;UM66962;17aE2_20m;14,4;20;dead;1;836
UM-HET3;C2016;UM;m;UM66969;17aE2_20m;14,4;20;dead;1;890
UM-HET3;C2016;UM;m;UM66976;17aE2_20m;14,4;20;dead;1;619
UM-HET3;C2016;UM;m;UM67067;17aE2_20m;14,4;20;dead;1;1224
UM-HET3;C2016;UM;m;UM67074;17aE2_20m;14,4;20;dead;1;940
UM-HET3;C2016;UM;m;UM67081;17aE2_20m;14,4;20;dead;1;1020
UM-HET3;C2016;UM;m;UM67942;17aE2_20m;14,4;20;dead;1;944
UM-HET3;C2016;UM;m;UM67949;17aE2_20m;14,4;20;dead;1;758
UM-HET3;C2016;UM;m;UM67956;17aE2_20m;14,4;20;dead;1;871
UM-HET3;C2016;UT;m;UT09157;17aE2_20m;14,4;20;dead;1;665
UM-HET3;C2016;UT;m;UT09158;17aE2_20m;14,4;20;dead;1;667
UM-HET3;C2016;UT;m;UT09159;17aE2_20m;14,4;20;dead;1;970
UM-HET3;C2016;UT;m;UT09273;17aE2_20m;14,4;20;dead;1;1038
UM-HET3;C2016;UT;m;UT09274;17aE2_20m;14,4;20;dead;1;1212
UM-HET3;C2016;UT;m;UT09275;17aE2_20m;14,4;20;dead;1;804
UM-HET3;C2016;UT;m;UT09309;17aE2_20m;14,4;20;dead;1;935
UM-HET3;C2016;UT;m;UT09310;17aE2_20m;14,4;20;dead;1;840
UM-HET3;C2016;UT;m;UT09311;17aE2_20m;14,4;20;dead;1;971
UM-HET3;C2016;UT;m;UT09318;17aE2_20m;14,4;20;dead;1;951
UM-HET3;C2016;UT;m;UT09319;17aE2_20m;14,4;20;dead;1;623
UM-HET3;C2016;UT;m;UT09320;17aE2_20m;14,4;20;dead;1;1109
UM-HET3;C2016;UT;m;UT09338;17aE2_20m;14,4;20;dead;1;457
UM-HET3;C2016;UT;m;UT09339;17aE2_20m;14,4;20;dead;1;871
UM-HET3;C2016;UT;m;UT09340;17aE2_20m;14,4;20;dead;1;999
UM-HET3;C2016;UT;m;UT09348;17aE2_20m;14,4;20;dead;1;779
UM-HET3;C2016;UT;m;UT09349;17aE2_20m;14,4;20;dead;1;752
UM-HET3;C2016;UT;m;UT09350;17aE2_20m;14,4;20;dead;1;672
UM-HET3;C2016;UT;m;UT09396;17aE2_20m;14,4;20;dead;1;939
UM-HET3;C2016;UT;m;UT09397;17aE2_20m;14,4;20;dead;1;562
UM-HET3;C2016;UT;m;UT09398;17aE2_20m;14,4;20;dead;1;881
UM-HET3;C2016;UT;m;UT09430;17aE2_20m;14,4;20;dead;1;854
UM-HET3;C2016;UT;m;UT09431;17aE2_20m;14,4;20;dead;1;568
UM-HET3;C2016;UT;m;UT09432;17aE2_20m;14,4;20;dead;1;994
UM-HET3;C2016;UT;m;UT09474;17aE2_20m;14,4;20;dead;1;1015
UM-HET3;C2016;UT;m;UT09475;17aE2_20m;14,4;20;dead;1;978
UM-HET3;C2016;UT;m;UT09476;17aE2_20m;14,4;20;dead;1;874
UM-HET3;C2016;UT;m;UT09491;17aE2_20m;14,4;20;dead;1;724
UM-HET3;C2016;UT;m;UT09492;17aE2_20m;14,4;20;removed;0;887
UM-HET3;C2016;UT;m;UT09493;17aE2_20m;14,4;20;dead;1;945
UM-HET3;C2016;UT;m;UT09497;17aE2_20m;14,4;20;dead;1;357
UM-HET3;C2016;UT;m;UT09498;17aE2_20m;14,4;20;dead;1;989
UM-HET3;C2016;UT;m;UT09499;17aE2_20m;14,4;20;dead;1;714
UM-HET3;C2016;UT;m;UT09500;17aE2_20m;14,4;20;dead;1;903
UM-HET3;C2016;UT;m;UT09501;17aE2_20m;14,4;20;dead;1;629
UM-HET3;C2016;UT;m;UT09502;17aE2_20m;14,4;20;dead;1;883
UM-HET3;C2016;UT;m;UT09510;17aE2_20m;14,4;20;dead;1;971
UM-HET3;C2016;UT;m;UT09511;17aE2_20m;14,4;20;dead;1;617
UM-HET3;C2016;UT;m;UT09512;17aE2_20m;14,4;20;dead;1;1112
UM-HET3;C2016;UT;m;UT09524;17aE2_20m;14,4;20;dead;1;613
UM-HET3;C2016;UT;m;UT09525;17aE2_20m;14,4;20;dead;1;1214
UM-HET3;C2016;UT;m;UT09526;17aE2_20m;14,4;20;dead;1;795
UM-HET3;C2016;UT;m;UT09556;17aE2_20m;14,4;20;removed;0;115
UM-HET3;C2016;UT;m;UT09557;17aE2_20m;14,4;20;removed;0;115
UM-HET3;C2016;UT;m;UT09558;17aE2_20m;14,4;20;removed;0;115
UM-HET3;C2016;UT;m;UT09563;17aE2_20m;14,4;20;dead;1;798
UM-HET3;C2016;UT;m;UT09564;17aE2_20m;14,4;20;dead;1;447
UM-HET3;C2016;UT;m;UT09565;17aE2_20m;14,4;20;dead;1;755
UM-HET3;C2016;UT;m;UT09630;17aE2_20m;14,4;20;dead;1;489
UM-HET3;C2016;UT;m;UT09631;17aE2_20m;14,4;20;dead;1;816
UM-HET3;C2016;UT;m;UT09632;17aE2_20m;14,4;20;dead;1;499
UM-HET3;C2016;TJL;f;JL12905;Cana;180;7;dead;1;1276
UM-HET3;C2016;TJL;f;JL12906;Cana;180;7;dead;1;883
UM-HET3;C2016;TJL;f;JL12907;Cana;180;7;dead;1;1054
UM-HET3;C2016;TJL;f;JL12908;Cana;180;7;dead;1;1081
UM-HET3;C2016;TJL;f;JL12921;Cana;180;7;dead;1;1092
UM-HET3;C2016;TJL;f;JL12922;Cana;180;7;dead;1;1044
UM-HET3;C2016;TJL;f;JL12923;Cana;180;7;dead;1;837
UM-HET3;C2016;TJL;f;JL12924;Cana;180;7;dead;1;797
UM-HET3;C2016;TJL;f;JL12945;Cana;180;7;dead;1;848
UM-HET3;C2016;TJL;f;JL12946;Cana;180;7;dead;1;708
UM-HET3;C2016;TJL;f;JL12947;Cana;180;7;dead;1;652
UM-HET3;C2016;TJL;f;JL12948;Cana;180;7;dead;1;1146
UM-HET3;C2016;TJL;f;JL13046;Cana;180;7;dead;1;903
