population;cohort;site;sex;id;group;Rx(ppm);age_initiation(mo);status;dead;age(days)
UM-HET3;C2015;TJL;f;JL12494;bGPA;3300;6;dead;1;1025
UM-HET3;C2015;TJL;f;JL12495;bGPA;3300;6;dead;1;1004
UM-HET3;C2015;TJL;f;JL12496;bGPA;3300;6;dead;1;886
UM-HET3;C2015;TJL;f;JL12565;bGPA;3300;6;dead;1;865
UM-HET3;C2015;TJL;f;JL12566;bGPA;3300;6;dead;1;956
UM-HET3;C2015;TJL;f;JL12567;bGPA;3300;6;dead;1;1086
UM-HET3;C2015;TJL;f;JL12568;bGPA;3300;6;dead;1;1044
UM-HET3;C2015;TJL;f;JL12573;bGPA;3300;6;dead;1;580
UM-HET3;C2015;TJL;f;JL12574;bGPA;3300;6;dead;1;1018
UM-HET3;C2015;TJL;f;JL12575;bGPA;3300;6;dead;1;956
UM-HET3;C2015;TJL;f;JL12576;bGPA;3300;6;dead;1;1037
UM-HET3;C2015;TJL;f;JL12593;bGPA;3300;6;dead;1;861
UM-HET3;C2015;TJL;f;JL12594;bGPA;3300;6;dead;1;952
UM-HET3;C2015;TJL;f;JL12595;bGPA;3300;6;dead;1;1110
UM-HET3;C2015;TJL;f;JL12596;bGPA;3300;6;dead;1;756
UM-HET3;C2015;TJL;f;JL12610;bGPA;3300;6;dead;1;990
UM-HET3;C2015;TJL;f;JL12611;bGPA;3300;6;dead;1;726
UM-HET3;C2015;TJL;f;JL12612;bGPA;3300;6;dead;1;880
UM-HET3;C2015;TJL;f;JL12613;bGPA;3300;6;dead;1;927
UM-HET3;C2015;TJL;f;JL12679;bGPA;3300;6;dead;1;662
UM-HET3;C2015;TJL;f;JL12680;bGPA;3300;6;dead;1;727
UM-HET3;C2015;TJL;f;JL12681;bGPA;3300;6;dead;1;1026
UM-HET3;C2015;TJL;f;JL12682;bGPA;3300;6;dead;1;903
UM-HET3;C2015;TJL;f;JL11804;Control;0;;dead;1;638
UM-HET3;C2015;TJL;f;JL11805;Control;0;;dead;1;939
UM-HET3;C2015;TJL;f;JL11806;Control;0;;dead;1;1099
UM-HET3;C2015;TJL;f;JL11807;Control;0;;dead;1;1156
UM-HET3;C2015;TJL;f;JL11841;Control;0;;dead;1;727
UM-HET3;C2015;TJL;f;JL11842;Control;0;;dead;1;1120
UM-HET3;C2015;TJL;f;JL11843;Control;0;;dead;1;734
UM-HET3;C2015;TJL;f;JL11844;Control;0;;dead;1;904
UM-HET3;C2015;TJL;f;JL11966;Control;0;;dead;1;649
UM-HET3;C2015;TJL;f;JL11967;Control;0;;dead;1;1005
UM-HET3;C2015;TJL;f;JL11968;Control;0;;dead;1;866
UM-HET3;C2015;TJL;f;JL11969;Control;0;;dead;1;992
UM-HET3;C2015;TJL;f;JL12018;Control;0;;dead;1;924
UM-HET3;C2015;TJL;f;JL12019;Control;0;;dead;1;854
UM-HET3;C2015;TJL;f;JL12020;Control;0;;dead;1;981
UM-HET3;C2015;TJL;f;JL12021;Control;0;;dead;1;1188
UM-HET3;C2015;TJL;f;JL12031;Control;0;;dead;1;541
UM-HET3;C2015;TJL;f;JL12032;Control;0;;dead;1;988
UM-HET3;C2015;TJL;f;JL12033;Control;0;;dead;1;1210
UM-HET3;C2015;TJL;f;JL12034;Control;0;;dead;1;911
UM-HET3;C2015;TJL;f;JL12039;Control;0;;dead;1;911
UM-HET3;C2015;TJL;f;JL12040;Control;0;;dead;1;1317
UM-HET3;C2015;TJL;f;JL12041;Control;0;;dead;1;917
UM-HET3;C2015;TJL;f;JL12042;Control;0;;dead;1;517
UM-HET3;C2015;TJL;f;JL12047;Control;0;;dead;1;695
UM-HET3;C2015;TJL;f;JL12048;Control;0;;dead;1;492
UM-HET3;C2015;TJL;f;JL12049;Control;0;;dead;1;1002
UM-HET3;C2015;TJL;f;JL12050;Control;0;;dead;1;1152
UM-HET3;C2015;TJL;f;JL12051;Control;0;;dead;1;952
UM-HET3;C2015;TJL;f;JL12052;Control;0;;dead;1;1056
UM-HET3;C2015;TJL;f;JL12053;Control;0;;dead;1;1043
UM-HET3;C2015;TJL;f;JL12054;Control;0;;removed;0;917
UM-HET3;C2015;TJL;f;JL12092;Control;0;;dead;1;1173
UM-HET3;C2015;TJL;f;JL12093;Control;0;;dead;1;838
UM-HET3;C2015;TJL;f;JL12094;Control;0;;dead;1;928
UM-HET3;C2015;TJL;f;JL12095;Control;0;;dead;1;838
UM-HET3;C2015;TJL;f;JL12149;Control;0;;dead;1;719
UM-HET3;C2015;TJL;f;JL12150;Control;0;;dead;1;900
UM-HET3;C2015;TJL;f;JL12151;Control;0;;dead;1;873
UM-HET3;C2015;TJL;f;JL12152;Control;0;;dead;1;719
UM-HET3;C2015;TJL;f;JL12157;Control;0;;dead;1;776
UM-HET3;C2015;TJL;f;JL12158;Control;0;;dead;1;811
UM-HET3;C2015;TJL;f;JL12159;Control;0;;dead;1;1056
UM-HET3;C2015;TJL;f;JL12160;Control;0;;dead;1;1042
UM-HET3;C2015;TJL;f;JL12170;Control;0;;dead;1;758
UM-HET3;C2015;TJL;f;JL12171;Control;0;;dead;1;953
UM-HET3;C2015;TJL;f;JL12172;Control;0;;dead;1;785
UM-HET3;C2015;TJL;f;JL12173;Control;0;;dead;1;680
UM-HET3;C2015;TJL;f;JL12185;Control;0;;dead;1;893
UM-HET3;C2015;TJL;f;JL12186;Control;0;;dead;1;978
UM-HET3;C2015;TJL;f;JL12187;Control;0;;dead;1;1060
UM-HET3;C2015;TJL;f;JL12188;Control;0;;dead;1;950
UM-HET3;C2015;TJL;f;JL12241;Control;0;;dead;1;960
UM-HET3;C2015;TJL;f;JL12242;Control;0;;dead;1;1396
UM-HET3;C2015;TJL;f;JL12243;Control;0;;dead;1;1014
UM-HET3;C2015;TJL;f;JL12244;Control;0;;dead;1;1014
UM-HET3;C2015;TJL;f;JL12245;Control;0;;dead;1;639
UM-HET3;C2015;TJL;f;JL12246;Control;0;;dead;1;631
UM-HET3;C2015;TJL;f;JL12247;Control;0;;dead;1;569
UM-HET3;C2015;TJL;f;JL12248;Control;0;;dead;1;1022
UM-HET3;C2015;TJL;f;JL12281;Control;0;;dead;1;737
UM-HET3;C2015;TJL;f;JL12282;Control;0;;dead;1;492
UM-HET3;C2015;TJL;f;JL12283;Control;0;;dead;1;737
UM-HET3;C2015;TJL;f;JL12284;Control;0;;dead;1;1070
UM-HET3;C2015;TJL;f;JL12285;Control;0;;dead;1;1337
UM-HET3;C2015;TJL;f;JL12286;Control;0;;dead;1;1089
UM-HET3;C2015;TJL;f;JL12287;Control;0;;dead;1;1056
UM-HET3;C2015;TJL;f;JL12288;Control;0;;dead;1;764
UM-HET3;C2015;TJL;f;JL12302;Control;0;;dead;1;875
UM-HET3;C2015;TJL;f;JL12303;Control;0;;dead;1;946
UM-HET3;C2015;TJL;f;JL12304;Control;0;;dead;1;893
UM-HET3;C2015;TJL;f;JL12305;Control;0;;dead;1;997
UM-HET3;C2015;TJL;f;JL12348;Control;0;;dead;1;1072
UM-HET3;C2015;TJL;f;JL12349;Control;0;;dead;1;868
UM-HET3;C2015;TJL;f;JL12350;Control;0;;dead;1;1180
UM-HET3;C2015;TJL;f;JL12351;Control;0;;dead;1;729
UM-HET3;C2015;TJL;f;JL12458;Control;0;;dead;1;841
UM-HET3;C2015;TJL;f;JL12459;Control;0;;dead;1;787
UM-HET3;C2015;TJL;f;JL12460;Control;0;;dead;1;1193
UM-HET3;C2015;TJL;f;JL12461;Control;0;;dead;1;1054
UM-HET3;C2015;TJL;f;JL12497;Control;0;;dead;1;1005
UM-HET3;C2015;TJL;f;JL12498;Control;0;;dead;1;1178
UM-HET3;C2015;TJL;f;JL12499;Control;0;;dead;1;775
UM-HET3;C2015;TJL;f;JL12500;Control;0;;dead;1;851
UM-HET3;C2015;TJL;f;JL12546;Control;0;;dead;1;966
UM-HET3;C2015;TJL;f;JL12547;Control;0;;dead;1;1043
UM-HET3;C2015;TJL;f;JL12548;Control;0;;dead;1;932
UM-HET3;C2015;TJL;f;JL12549;Control;0;;dead;1;827
UM-HET3;C2015;TJL;f;JL12557;Control;0;;dead;1;1097
UM-HET3;C2015;TJL;f;JL12558;Control;0;;dead;1;1086
UM-HET3;C2015;TJL;f;JL12559;Control;0;;dead;1;830
UM-HET3;C2015;TJL;f;JL12560;Control;0;;dead;1;1007
UM-HET3;C2015;TJL;f;JL12652;Control;0;;dead;1;890
UM-HET3;C2015;TJL;f;JL12653;Control;0;;dead;1;876
UM-HET3;C2015;TJL;f;JL12654;Control;0;;dead;1;770
UM-HET3;C2015;TJL;f;JL12655;Control;0;;dead;1;1041
UM-HET3;C2015;TJL;f;JL11865;DMAG;30;6;dead;1;828
UM-HET3;C2015;TJL;f;JL11866;DMAG;30;6;dead;1;813
UM-HET3;C2015;TJL;f;JL11867;DMAG;30;6;dead;1;1043
UM-HET3;C2015;TJL;f;JL11868;DMAG;30;6;dead;1;980
UM-HET3;C2015;TJL;f;JL11891;DMAG;30;6;dead;1;890
UM-HET3;C2015;TJL;f;JL11892;DMAG;30;6;dead;1;821
UM-HET3;C2015;TJL;f;JL11893;DMAG;30;6;dead;1;419
UM-HET3;C2015;TJL;f;JL11894;DMAG;30;6;dead;1;624
UM-HET3;C2015;TJL;f;JL11903;DMAG;30;6;dead;1;1015
UM-HET3;C2015;TJL;f;JL11904;DMAG;30;6;dead;1;1050
UM-HET3;C2015;TJL;f;JL11905;DMAG;30;6;dead;1;945
UM-HET3;C2015;TJL;f;JL11906;DMAG;30;6;removed;0;916
UM-HET3;C2015;TJL;f;JL11939;DMAG;30;6;dead;1;1091
UM-HET3;C2015;TJL;f;JL11940;DMAG;30;6;dead;1;937
UM-HET3;C2015;TJL;f;JL11941;DMAG;30;6;dead;1;1069
UM-HET3;C2015;TJL;f;JL11942;DMAG;30;6;dead;1;1013
UM-HET3;C2015;TJL;f;JL12076;DMAG;30;6;removed;0;838
UM-HET3;C2015;TJL;f;JL12077;DMAG;30;6;dead;1;851
UM-HET3;C2015;TJL;f;JL12078;DMAG;30;6;dead;1;586
UM-HET3;C2015;TJL;f;JL12079;DMAG;30;6;dead;1;903
UM-HET3;C2015;TJL;f;JL12153;DMAG;30;6;dead;1;731
UM-HET3;C2015;TJL;f;JL12154;DMAG;30;6;dead;1;656
UM-HET3;C2015;TJL;f;JL12155;DMAG;30;6;dead;1;984
UM-HET3;C2015;TJL;f;JL12156;DMAG;30;6;dead;1;935
UM-HET3;C2015;TJL;f;JL12181;DMAG;30;6;dead;1;844
UM-HET3;C2015;TJL;f;JL12182;DMAG;30;6;dead;1;824
UM-HET3;C2015;TJL;f;JL12183;DMAG;30;6;dead;1;637
UM-HET3;C2015;TJL;f;JL12184;DMAG;30;6;dead;1;1074
UM-HET3;C2015;TJL;f;JL12324;DMAG;30;6;dead;1;1092
UM-HET3;C2015;TJL;f;JL12325;DMAG;30;6;dead;1;687
UM-HET3;C2015;TJL;f;JL12326;DMAG;30;6;removed;0;805
UM-HET3;C2015;TJL;f;JL12327;DMAG;30;6;dead;1;1035
UM-HET3;C2015;TJL;f;JL12403;DMAG;30;6;dead;1;945
UM-HET3;C2015;TJL;f;JL12404;DMAG;30;6;dead;1;1064
UM-HET3;C2015;TJL;f;JL12405;DMAG;30;6;dead;1;477
UM-HET3;C2015;TJL;f;JL12406;DMAG;30;6;dead;1;903
UM-HET3;C2015;TJL;f;JL12436;DMAG;30;6;dead;1;691
UM-HET3;C2015;TJL;f;JL12437;DMAG;30;6;dead;1;1149
UM-HET3;C2015;TJL;f;JL12438;DMAG;30;6;dead;1;1051
UM-HET3;C2015;TJL;f;JL12439;DMAG;30;6;dead;1;851
UM-HET3;C2015;TJL;f;JL12550;DMAG;30;6;dead;1;1194
UM-HET3;C2015;TJL;f;JL12551;DMAG;30;6;dead;1;734
UM-HET3;C2015;TJL;f;JL12552;DMAG;30;6;dead;1;694
UM-HET3;C2015;TJL;f;JL12553;DMAG;30;6;dead;1;268
UM-HET3;C2015;TJL;f;JL12644;DMAG;30;6;dead;1;730
UM-HET3;C2015;TJL;f;JL12645;DMAG;30;6;dead;1;854
UM-HET3;C2015;TJL;f;JL12646;DMAG;30;6;dead;1;1199
UM-HET3;C2015;TJL;f;JL12647;DMAG;30;6;dead;1;917
UM-HET3;C2015;TJL;f;JL11808;Min;300;6;dead;1;1070
UM-HET3;C2015;TJL;f;JL11809;Min;300;6;dead;1;1114
UM-HET3;C2015;TJL;f;JL11810;Min;300;6;dead;1;799
UM-HET3;C2015;TJL;f;JL11811;Min;300;6;dead;1;624
UM-HET3;C2015;TJL;f;JL11812;Min;300;6;dead;1;1202
UM-HET3;C2015;TJL;f;JL11813;Min;300;6;dead;1;861
UM-HET3;C2015;TJL;f;JL11814;Min;300;6;dead;1;1141
UM-HET3;C2015;TJL;f;JL11815;Min;300;6;dead;1;674
UM-HET3;C2015;TJL;f;JL11845;Min;300;6;dead;1;695
UM-HET3;C2015;TJL;f;JL11846;Min;300;6;dead;1;805
UM-HET3;C2015;TJL;f;JL11847;Min;300;6;dead;1;953
UM-HET3;C2015;TJL;f;JL11848;Min;300;6;dead;1;894
UM-HET3;C2015;TJL;f;JL11956;Min;300;6;dead;1;883
UM-HET3;C2015;TJL;f;JL11957;Min;300;6;dead;1;855
UM-HET3;C2015;TJL;f;JL11958;Min;300;6;dead;1;1102
UM-HET3;C2015;TJL;f;JL11959;Min;300;6;dead;1;1062
UM-HET3;C2015;TJL;f;JL12132;Min;300;6;dead;1;714
UM-HET3;C2015;TJL;f;JL12133;Min;300;6;dead;1;848
UM-HET3;C2015;TJL;f;JL12134;Min;300;6;dead;1;1001
UM-HET3;C2015;TJL;f;JL12135;Min;300;6;dead;1;1029
UM-HET3;C2015;TJL;f;JL12298;Min;300;6;dead;1;1058
UM-HET3;C2015;TJL;f;JL12299;Min;300;6;dead;1;597
UM-HET3;C2015;TJL;f;JL12300;Min;300;6;dead;1;1024
UM-HET3;C2015;TJL;f;JL12301;Min;300;6;dead;1;1084
UM-HET3;C2015;TJL;f;JL12340;Min;300;6;dead;1;1086
UM-HET3;C2015;TJL;f;JL12341;Min;300;6;dead;1;1185
UM-HET3;C2015;TJL;f;JL12342;Min;300;6;dead;1;937
UM-HET3;C2015;TJL;f;JL12343;Min;300;6;dead;1;733
UM-HET3;C2015;TJL;f;JL12395;Min;300;6;dead;1;987
UM-HET3;C2015;TJL;f;JL12396;Min;300;6;dead;1;913
UM-HET3;C2015;TJL;f;JL12397;Min;300;6;dead;1;1116
UM-HET3;C2015;TJL;f;JL12398;Min;300;6;dead;1;806
UM-HET3;C2015;TJL;f;JL12489;Min;300;6;dead;1;930
UM-HET3;C2015;TJL;f;JL12490;Min;300;6;dead;1;841
UM-HET3;C2015;TJL;f;JL12491;Min;300;6;dead;1;481
UM-HET3;C2015;TJL;f;JL12492;Min;300;6;dead;1;993
UM-HET3;C2015;TJL;f;JL12526;Min;300;6;dead;1;810
UM-HET3;C2015;TJL;f;JL12527;Min;300;6;dead;1;872
UM-HET3;C2015;TJL;f;JL12528;Min;300;6;dead;1;1231
UM-HET3;C2015;TJL;f;JL12529;Min;300;6;dead;1;1087
UM-HET3;C2015;TJL;f;JL12614;Min;300;6;dead;1;656
UM-HET3;C2015;TJL;f;JL12615;Min;300;6;dead;1;948
UM-HET3;C2015;TJL;f;JL12616;Min;300;6;dead;1;395
UM-HET3;C2015;TJL;f;JL12617;Min;300;6;dead;1;1033
UM-HET3;C2015;TJL;f;JL12640;Min;300;6;dead;1;1075
UM-HET3;C2015;TJL;f;JL12641;Min;300;6;dead;1;854
UM-HET3;C2015;TJL;f;JL12642;Min;300;6;dead;1;701
UM-HET3;C2015;TJL;f;JL12643;Min;300;6;dead;1;750
UM-HET3;C2015;TJL;f;JL11800;MitoQ;100;7;dead;1;812
UM-HET3;C2015;TJL;f;JL11801;MitoQ;100;7;dead;1;1105
UM-HET3;C2015;TJL;f;JL11802;MitoQ;100;7;dead;1;1105
UM-HET3;C2015;TJL;f;JL11803;MitoQ;100;7;dead;1;716
UM-HET3;C2015;TJL;f;JL11970;MitoQ;100;7;dead;1;685
UM-HET3;C2015;TJL;f;JL11971;MitoQ;100;7;dead;1;1054
UM-HET3;C2015;TJL;f;JL11972;MitoQ;100;7;dead;1;1059
UM-HET3;C2015;TJL;f;JL11973;MitoQ;100;7;dead;1;775
UM-HET3;C2015;TJL;f;JL12084;MitoQ;100;7;dead;1;949
UM-HET3;C2015;TJL;f;JL12085;MitoQ;100;7;dead;1;1019
UM-HET3;C2015;TJL;f;JL12086;MitoQ;100;7;dead;1;921
UM-HET3;C2015;TJL;f;JL12087;MitoQ;100;7;dead;1;1222
UM-HET3;C2015;TJL;f;JL12096;MitoQ;100;7;dead;1;988
UM-HET3;C2015;TJL;f;JL12097;MitoQ;100;7;dead;1;859
UM-HET3;C2015;TJL;f;JL12098;MitoQ;100;7;dead;1;1205
UM-HET3;C2015;TJL;f;JL12099;MitoQ;100;7;dead;1;1259
UM-HET3;C2015;TJL;f;JL12100;MitoQ;100;7;dead;1;1062
UM-HET3;C2015;TJL;f;JL12101;MitoQ;100;7;dead;1;1268
UM-HET3;C2015;TJL;f;JL12102;MitoQ;100;7;dead;1;1130
UM-HET3;C2015;TJL;f;JL12103;MitoQ;100;7;dead;1;1195
UM-HET3;C2015;TJL;f;JL12136;MitoQ;100;7;dead;1;681
UM-HET3;C2015;TJL;f;JL12137;MitoQ;100;7;dead;1;1190
UM-HET3;C2015;TJL;f;JL12138;MitoQ;100;7;dead;1;373
UM-HET3;C2015;TJL;f;JL12139;MitoQ;100;7;dead;1;1293
UM-HET3;C2015;TJL;f;JL12174;MitoQ;100;7;dead;1;799
UM-HET3;C2015;TJL;f;JL12175;MitoQ;100;7;dead;1;871
UM-HET3;C2015;TJL;f;JL12176;MitoQ;100;7;dead;1;701
UM-HET3;C2015;TJL;f;JL12177;MitoQ;100;7;dead;1;772
UM-HET3;C2015;TJL;f;JL12225;MitoQ;100;7;dead;1;864
UM-HET3;C2015;TJL;f;JL12226;MitoQ;100;7;dead;1;862
UM-HET3;C2015;TJL;f;JL12227;MitoQ;100;7;dead;1;883
UM-HET3;C2015;TJL;f;JL12228;MitoQ;100;7;dead;1;975
UM-HET3;C2015;TJL;f;JL12328;MitoQ;100;7;dead;1;1111
UM-HET3;C2015;TJL;f;JL12329;MitoQ;100;7;dead;1;1021
UM-HET3;C2015;TJL;f;JL12330;MitoQ;100;7;dead;1;1021
UM-HET3;C2015;TJL;f;JL12331;MitoQ;100;7;dead;1;896
UM-HET3;C2015;TJL;f;JL12344;MitoQ;100;7;dead;1;1050
UM-HET3;C2015;TJL;f;JL12345;MitoQ;100;7;dead;1;1028
UM-HET3;C2015;TJL;f;JL12346;MitoQ;100;7;dead;1;722
UM-HET3;C2015;TJL;f;JL12347;MitoQ;100;7;dead;1;785
UM-HET3;C2015;TJL;f;JL12399;MitoQ;100;7;dead;1;1004
UM-HET3;C2015;TJL;f;JL12400;MitoQ;100;7;dead;1;979
UM-HET3;C2015;TJL;f;JL12401;MitoQ;100;7;dead;1;960
UM-HET3;C2015;TJL;f;JL12402;MitoQ;100;7;dead;1;679
UM-HET3;C2015;TJL;f;JL12648;MitoQ;100;7;dead;1;730
UM-HET3;C2015;TJL;f;JL12649;MitoQ;100;7;dead;1;792
UM-HET3;C2015;TJL;f;JL12650;MitoQ;100;7;dead;1;743
UM-HET3;C2015;TJL;f;JL12651;MitoQ;100;7;dead;1;1066
UM-HET3;C2015;TJL;f;JL11816;Rapa_hi_continuous;42;20;dead;1;1322
UM-HET3;C2015;TJL;f;JL11817;Rapa_hi_continuous;42;20;dead;1;1134
UM-HET3;C2015;TJL;f;JL11818;Rapa_hi_continuous;42;20;dead;1;1166
UM-HET3;C2015;TJL;f;JL11819;Rapa_hi_continuous;42;20;dead;1;1173
UM-HET3;C2015;TJL;f;JL11861;Rapa_hi_continuous;42;20;dead;1;1251
UM-HET3;C2015;TJL;f;JL11862;Rapa_hi_continuous;42;20;dead;1;1287
UM-HET3;C2015;TJL;f;JL11863;Rapa_hi_continuous;42;20;dead;1;1169
UM-HET3;C2015;TJL;f;JL11864;Rapa_hi_continuous;42;20;dead;1;577
UM-HET3;C2015;TJL;f;JL12035;Rapa_hi_continuous;42;20;dead;1;1002
UM-HET3;C2015;TJL;f;JL12036;Rapa_hi_continuous;42;20;dead;1;532
UM-HET3;C2015;TJL;f;JL12037;Rapa_hi_continuous;42;20;dead;1;163
UM-HET3;C2015;TJL;f;JL12038;Rapa_hi_continuous;42;20;dead;1;995
UM-HET3;C2015;TJL;f;JL12193;Rapa_hi_continuous;42;20;dead;1;1261
UM-HET3;C2015;TJL;f;JL12194;Rapa_hi_continuous;42;20;dead;1;1275
UM-HET3;C2015;TJL;f;JL12195;Rapa_hi_continuous;42;20;dead;1;1273
UM-HET3;C2015;TJL;f;JL12196;Rapa_hi_continuous;42;20;dead;1;1076
UM-HET3;C2015;TJL;f;JL12197;Rapa_hi_continuous;42;20;dead;1;1062
UM-HET3;C2015;TJL;f;JL12198;Rapa_hi_continuous;42;20;dead;1;754
UM-HET3;C2015;TJL;f;JL12199;Rapa_hi_continuous;42;20;dead;1;649
UM-HET3;C2015;TJL;f;JL12200;Rapa_hi_continuous;42;20;dead;1;879
UM-HET3;C2015;TJL;f;JL12229;Rapa_hi_continuous;42;20;dead;1;654
UM-HET3;C2015;TJL;f;JL12230;Rapa_hi_continuous;42;20;dead;1;1046
UM-HET3;C2015;TJL;f;JL12231;Rapa_hi_continuous;42;20;dead;1;1043
UM-HET3;C2015;TJL;f;JL12232;Rapa_hi_continuous;42;20;dead;1;1192
UM-HET3;C2015;TJL;f;JL12233;Rapa_hi_continuous;42;20;dead;1;1329
UM-HET3;C2015;TJL;f;JL12234;Rapa_hi_continuous;42;20;dead;1;967
UM-HET3;C2015;TJL;f;JL12235;Rapa_hi_continuous;42;20;dead;1;1116
UM-HET3;C2015;TJL;f;JL12236;Rapa_hi_continuous;42;20;dead;1;917
UM-HET3;C2015;TJL;f;JL12277;Rapa_hi_continuous;42;20;dead;1;624
UM-HET3;C2015;TJL;f;JL12278;Rapa_hi_continuous;42;20;dead;1;512
UM-HET3;C2015;TJL;f;JL12279;Rapa_hi_continuous;42;20;dead;1;714
UM-HET3;C2015;TJL;f;JL12280;Rapa_hi_continuous;42;20;dead;1;1211
UM-HET3;C2015;TJL;f;JL12336;Rapa_hi_continuous;42;20;dead;1;1113
UM-HET3;C2015;TJL;f;JL12337;Rapa_hi_continuous;42;20;dead;1;854
UM-HET3;C2015;TJL;f;JL12338;Rapa_hi_continuous;42;20;dead;1;1190
UM-HET3;C2015;TJL;f;JL12339;Rapa_hi_continuous;42;20;dead;1;1208
UM-HET3;C2015;TJL;f;JL12428;Rapa_hi_continuous;42;20;dead;1;1117
UM-HET3;C2015;TJL;f;JL12429;Rapa_hi_continuous;42;20;dead;1;1102
UM-HET3;C2015;TJL;f;JL12430;Rapa_hi_continuous;42;20;dead;1;1121
UM-HET3;C2015;TJL;f;JL12431;Rapa_hi_continuous;42;20;dead;1;977
UM-HET3;C2015;TJL;f;JL12432;Rapa_hi_continuous;42;20;dead;1;956
UM-HET3;C2015;TJL;f;JL12433;Rapa_hi_continuous;42;20;dead;1;1198
UM-HET3;C2015;TJL;f;JL12434;Rapa_hi_continuous;42;20;dead;1;1300
UM-HET3;C2015;TJL;f;JL12435;Rapa_hi_continuous;42;20;dead;1;886
UM-HET3;C2015;TJL;f;JL12561;Rapa_hi_continuous;42;20;dead;1;1258
UM-HET3;C2015;TJL;f;JL12562;Rapa_hi_continuous;42;20;dead;1;1193
UM-HET3;C2015;TJL;f;JL12563;Rapa_hi_continuous;42;20;dead;1;1205
UM-HET3;C2015;TJL;f;JL12564;Rapa_hi_continuous;42;20;dead;1;788
UM-HET3;C2015;TJL;f;JL11899;Rapa_hi_cycle;42;20;dead;1;1159
UM-HET3;C2015;TJL;f;JL11900;Rapa_hi_cycle;42;20;dead;1;1092
UM-HET3;C2015;TJL;f;JL11901;Rapa_hi_cycle;42;20;dead;1;952
UM-HET3;C2015;TJL;f;JL11902;Rapa_hi_cycle;42;20;dead;1;1266
UM-HET3;C2015;TJL;f;JL11935;Rapa_hi_cycle;42;20;dead;1;1048
UM-HET3;C2015;TJL;f;JL11936;Rapa_hi_cycle;42;20;dead;1;1117
UM-HET3;C2015;TJL;f;JL11937;Rapa_hi_cycle;42;20;dead;1;844
UM-HET3;C2015;TJL;f;JL11938;Rapa_hi_cycle;42;20;dead;1;783
UM-HET3;C2015;TJL;f;JL11952;Rapa_hi_cycle;42;20;dead;1;1206
UM-HET3;C2015;TJL;f;JL11953;Rapa_hi_cycle;42;20;dead;1;1098
UM-HET3;C2015;TJL;f;JL11954;Rapa_hi_cycle;42;20;dead;1;1025
UM-HET3;C2015;TJL;f;JL11955;Rapa_hi_cycle;42;20;dead;1;875
UM-HET3;C2015;TJL;f;JL11978;Rapa_hi_cycle;42;20;dead;1;1227
UM-HET3;C2015;TJL;f;JL11979;Rapa_hi_cycle;42;20;dead;1;777
UM-HET3;C2015;TJL;f;JL11980;Rapa_hi_cycle;42;20;dead;1;1089
UM-HET3;C2015;TJL;f;JL11981;Rapa_hi_cycle;42;20;removed;0;808
UM-HET3;C2015;TJL;f;JL11997;Rapa_hi_cycle;42;20;dead;1;1109
UM-HET3;C2015;TJL;f;JL11998;Rapa_hi_cycle;42;20;dead;1;390
UM-HET3;C2015;TJL;f;JL11999;Rapa_hi_cycle;42;20;dead;1;1052
UM-HET3;C2015;TJL;f;JL12000;Rapa_hi_cycle;42;20;dead;1;1198
UM-HET3;C2015;TJL;f;JL12014;Rapa_hi_cycle;42;20;dead;1;624
