population;cohort;site;sex;id;group;Rx(ppm);age_initiation(mo);status;dead;age(days)
UM-HET3;C2013;TJL;m;JL010140;Control;0;;dead;1;825
UM-HET3;C2013;TJL;m;JL010141;ACA_hi;2500;4;dead;1;617
UM-HET3;C2013;TJL;m;JL010142;ACA_hi;2500;4;dead;1;1065
UM-HET3;C2013;TJL;m;JL010143;ACA_hi;2500;4;dead;1;1000
UM-HET3;C2013;TJL;m;JL010144;ACA_lo;400;4;removed;0;203
UM-HET3;C2013;TJL;m;JL010145;ACA_lo;400;4;removed;0;849
UM-HET3;C2013;TJL;m;JL010146;ACA_lo;400;4;removed;0;925
UM-HET3;C2013;TJL;f;JL010151;ACA_lo;400;4;dead;1;943
UM-HET3;C2013;TJL;f;JL010152;ACA_lo;400;4;dead;1;838
UM-HET3;C2013;TJL;f;JL010153;ACA_lo;400;4;dead;1;838
UM-HET3;C2013;TJL;f;JL010154;ACA_lo;400;4;dead;1;1039
UM-HET3;C2013;TJL;f;JL010155;Control;0;;dead;1;796
UM-HET3;C2013;TJL;f;JL010156;Control;0;;dead;1;969
UM-HET3;C2013;TJL;f;JL010157;Control;0;;dead;1;969
UM-HET3;C2013;TJL;f;JL010158;Control;0;;dead;1;656
UM-HET3;C2013;TJL;f;JL010159;Control;0;;dead;1;1048
UM-HET3;C2013;TJL;f;JL010160;Control;0;;dead;1;634
UM-HET3;C2013;TJL;f;JL010161;Control;0;;dead;1;970
UM-HET3;C2013;TJL;f;JL010162;Control;0;;dead;1;734
UM-HET3;C2013;TJL;m;JL010163;ACA_hi;2500;4;dead;1;656
UM-HET3;C2013;TJL;m;JL010164;ACA_hi;2500;4;dead;1;1083
UM-HET3;C2013;TJL;m;JL010165;ACA_hi;2500;4;dead;1;649
UM-HET3;C2013;TJL;m;JL010166;ACA_mid;1000;4;dead;1;1159
UM-HET3;C2013;TJL;m;JL010167;ACA_mid;1000;4;dead;1;256
UM-HET3;C2013;TJL;m;JL010168;ACA_mid;1000;4;dead;1;656
UM-HET3;C2013;TJL;m;JL010169;UA;2000;10;dead;1;740
UM-HET3;C2013;TJL;m;JL010170;UA;2000;10;dead;1;1005
UM-HET3;C2013;TJL;m;JL010171;UA;2000;10;dead;1;998
UM-HET3;C2013;TJL;m;JL010172;ACA_lo;400;4;dead;1;866
UM-HET3;C2013;TJL;m;JL010173;ACA_lo;400;4;dead;1;894
UM-HET3;C2013;TJL;m;JL010174;ACA_lo;400;4;dead;1;1125
UM-HET3;C2013;TJL;m;JL010182;Control;0;;dead;1;671
UM-HET3;C2013;TJL;m;JL010183;Control;0;;dead;1;937
UM-HET3;C2013;TJL;m;JL010184;Control;0;;dead;1;894
UM-HET3;C2013;TJL;f;JL010185;ACA_mid;1000;4;dead;1;1111
UM-HET3;C2013;TJL;f;JL010186;ACA_mid;1000;4;dead;1;984
UM-HET3;C2013;TJL;f;JL010187;ACA_mid;1000;4;dead;1;943
UM-HET3;C2013;TJL;f;JL010188;ACA_mid;1000;4;dead;1;831
UM-HET3;C2013;TJL;m;JL010189;ACA_mid;1000;4;dead;1;1061
UM-HET3;C2013;TJL;m;JL010190;ACA_mid;1000;4;dead;1;956
UM-HET3;C2013;TJL;m;JL010191;ACA_mid;1000;4;dead;1;1201
UM-HET3;C2013;TJL;m;JL010192;Control;0;;dead;1;840
UM-HET3;C2013;TJL;m;JL010193;Control;0;;dead;1;978
UM-HET3;C2013;TJL;m;JL010194;Control;0;;dead;1;809
UM-HET3;C2013;TJL;f;JL010195;ACA_hi;2500;4;dead;1;814
UM-HET3;C2013;TJL;f;JL010196;ACA_hi;2500;4;dead;1;841
UM-HET3;C2013;TJL;f;JL010197;ACA_hi;2500;4;dead;1;679
UM-HET3;C2013;TJL;f;JL010198;ACA_hi;2500;4;dead;1;1009
UM-HET3;C2013;TJL;f;JL010203;ACA_lo;400;4;dead;1;1016
UM-HET3;C2013;TJL;f;JL010204;ACA_lo;400;4;dead;1;1058
UM-HET3;C2013;TJL;f;JL010205;ACA_lo;400;4;dead;1;736
UM-HET3;C2013;TJL;f;JL010206;ACA_lo;400;4;dead;1;1016
UM-HET3;C2013;TJL;f;JL010211;Control;0;;dead;1;1023
UM-HET3;C2013;TJL;f;JL010212;Control;0;;dead;1;456
UM-HET3;C2013;TJL;f;JL010213;Control;0;;dead;1;904
UM-HET3;C2013;TJL;f;JL010214;Control;0;;dead;1;1016
UM-HET3;C2013;TJL;m;JL010215;Control;0;;dead;1;687
UM-HET3;C2013;TJL;m;JL010216;Control;0;;dead;1;582
UM-HET3;C2013;TJL;m;JL010217;Control;0;;dead;1;744
UM-HET3;C2013;TJL;m;JL010218;Control;0;;dead;1;996
UM-HET3;C2013;TJL;m;JL010219;Control;0;;dead;1;484
UM-HET3;C2013;TJL;m;JL010220;Control;0;;dead;1;646
UM-HET3;C2013;TJL;m;JL010221;Control;0;;dead;1;876
UM-HET3;C2013;TJL;m;JL010222;Control;0;;dead;1;708
UM-HET3;C2013;TJL;m;JL010223;Control;0;;dead;1;568
UM-HET3;C2013;TJL;m;JL010224;Control;0;;dead;1;472
UM-HET3;C2013;TJL;m;JL010225;Control;0;;dead;1;449
UM-HET3;C2013;TJL;m;JL010226;Control;0;;dead;1;421
UM-HET3;C2013;TJL;m;JL010230;ACA_lo;400;4;dead;1;1276
UM-HET3;C2013;TJL;m;JL010231;ACA_lo;400;4;dead;1;631
UM-HET3;C2013;TJL;m;JL010232;ACA_lo;400;4;dead;1;1302
UM-HET3;C2013;TJL;m;JL010233;ACA_lo;400;4;dead;1;940
UM-HET3;C2013;TJL;m;JL010234;ACA_lo;400;4;dead;1;744
UM-HET3;C2013;TJL;m;JL010235;ACA_lo;400;4;dead;1;1211
UM-HET3;C2013;TJL;m;JL010239;UA;2000;10;dead;1;230
UM-HET3;C2013;TJL;m;JL010240;UA;2000;10;dead;1;974
UM-HET3;C2013;TJL;m;JL010241;UA;2000;10;dead;1;997
UM-HET3;C2013;TJL;m;JL010242;ACA_hi;2500;4;dead;1;252
UM-HET3;C2013;TJL;m;JL010243;ACA_hi;2500;4;dead;1;820
UM-HET3;C2013;TJL;m;JL010244;ACA_hi;2500;4;dead;1;959
UM-HET3;C2013;TJL;m;JL010245;Control;0;;dead;1;408
UM-HET3;C2013;TJL;m;JL010246;Control;0;;dead;1;785
UM-HET3;C2013;TJL;m;JL010247;Control;0;;dead;1;926
UM-HET3;C2013;TJL;f;JL010252;Control;0;;dead;1;811
UM-HET3;C2013;TJL;f;JL010253;Control;0;;dead;1;901
UM-HET3;C2013;TJL;f;JL010254;Control;0;;dead;1;1048
UM-HET3;C2013;TJL;f;JL010255;Control;0;;dead;1;664
UM-HET3;C2013;TJL;f;JL010256;Control;0;;dead;1;964
UM-HET3;C2013;TJL;f;JL010257;Control;0;;dead;1;937
UM-HET3;C2013;TJL;f;JL010258;Control;0;;dead;1;1118
UM-HET3;C2013;TJL;f;JL010259;Control;0;;dead;1;782
UM-HET3;C2013;TJL;m;JL010260;ACA_lo;400;4;dead;1;1076
UM-HET3;C2013;TJL;m;JL010261;ACA_lo;400;4;dead;1;1257
UM-HET3;C2013;TJL;m;JL010262;ACA_lo;400;4;dead;1;364
UM-HET3;C2013;TJL;m;JL010263;Control;0;;removed;0;438
UM-HET3;C2013;TJL;m;JL010264;Control;0;;removed;0;389
UM-HET3;C2013;TJL;m;JL010265;Control;0;;removed;0;545
UM-HET3;C2013;TJL;m;JL010266;ACA_hi;2500;4;dead;1;747
UM-HET3;C2013;TJL;m;JL010267;ACA_hi;2500;4;dead;1;866
UM-HET3;C2013;TJL;m;JL010268;ACA_hi;2500;4;dead;1;775
UM-HET3;C2013;TJL;m;JL010269;UA;2000;10;dead;1;579
UM-HET3;C2013;TJL;m;JL010270;UA;2000;10;dead;1;922
UM-HET3;C2013;TJL;m;JL010271;UA;2000;10;dead;1;347
UM-HET3;C2013;TJL;f;JL010272;Control;0;;dead;1;1121
UM-HET3;C2013;TJL;f;JL010273;Control;0;;dead;1;786
UM-HET3;C2013;TJL;f;JL010274;Control;0;;dead;1;933
UM-HET3;C2013;TJL;f;JL010275;Control;0;;dead;1;827
UM-HET3;C2013;TJL;f;JL010276;ACA_mid;1000;4;dead;1;617
UM-HET3;C2013;TJL;f;JL010277;ACA_mid;1000;4;dead;1;854
UM-HET3;C2013;TJL;f;JL010278;ACA_mid;1000;4;dead;1;645
UM-HET3;C2013;TJL;f;JL010279;ACA_mid;1000;4;dead;1;1030
UM-HET3;C2013;TJL;f;JL010280;Control;0;;dead;1;743
UM-HET3;C2013;TJL;f;JL010281;Control;0;;dead;1;1204
UM-HET3;C2013;TJL;f;JL010282;Control;0;;dead;1;1000
UM-HET3;C2013;TJL;f;JL010283;Control;0;;dead;1;960
UM-HET3;C2013;TJL;m;JL010284;ACA_mid;1000;4;dead;1;876
UM-HET3;C2013;TJL;m;JL010285;ACA_mid;1000;4;dead;1;737
UM-HET3;C2013;TJL;m;JL010286;ACA_mid;1000;4;dead;1;878
UM-HET3;C2013;TJL;f;JL010290;ACA_hi;2500;4;dead;1;901
UM-HET3;C2013;TJL;f;JL010291;ACA_hi;2500;4;dead;1;1020
UM-HET3;C2013;TJL;f;JL010292;ACA_hi;2500;4;dead;1;852
UM-HET3;C2013;TJL;f;JL010293;ACA_hi;2500;4;dead;1;824
UM-HET3;C2013;TJL;m;JL010294;ACA_hi;2500;4;dead;1;242
UM-HET3;C2013;TJL;m;JL010295;ACA_hi;2500;4;dead;1;979
UM-HET3;C2013;TJL;m;JL010296;ACA_hi;2500;4;dead;1;1104
UM-HET3;C2013;TJL;f;JL010297;UA;2000;10;dead;1;848
UM-HET3;C2013;TJL;f;JL010298;UA;2000;10;dead;1;826
UM-HET3;C2013;TJL;f;JL010299;UA;2000;10;dead;1;1048
UM-HET3;C2013;TJL;f;JL010300;UA;2000;10;dead;1;750
UM-HET3;C2013;TJL;f;JL010301;Control;0;;dead;1;793
UM-HET3;C2013;TJL;f;JL010302;Control;0;;dead;1;1142
UM-HET3;C2013;TJL;f;JL010303;Control;0;;dead;1;966
UM-HET3;C2013;TJL;f;JL010304;Control;0;;dead;1;778
UM-HET3;C2013;TJL;f;JL010305;Control;0;;dead;1;631
UM-HET3;C2013;TJL;f;JL010306;Control;0;;dead;1;580
UM-HET3;C2013;TJL;f;JL010307;Control;0;;dead;1;891
UM-HET3;C2013;TJL;f;JL010308;Control;0;;dead;1;937
UM-HET3;C2013;TJL;f;JL010309;ACA_mid;1000;4;dead;1;1226
UM-HET3;C2013;TJL;f;JL010310;ACA_mid;1000;4;dead;1;1051
UM-HET3;C2013;TJL;f;JL010311;ACA_mid;1000;4;dead;1;1092
UM-HET3;C2013;TJL;f;JL010312;ACA_mid;1000;4;dead;1;1130
UM-HET3;C2013;TJL;m;JL010316;Control;0;;dead;1;1219
UM-HET3;C2013;TJL;m;JL010317;Control;0;;dead;1;783
UM-HET3;C2013;TJL;m;JL010318;Control;0;;dead;1;939
UM-HET3;C2013;TJL;m;JL010322;Control;0;;dead;1;986
UM-HET3;C2013;TJL;m;JL010323;Control;0;;dead;1;666
UM-HET3;C2013;TJL;m;JL010324;Control;0;;dead;1;1086
UM-HET3;C2013;TJL;m;JL010325;UA;2000;10;dead;1;631
UM-HET3;C2013;TJL;m;JL010326;UA;2000;10;dead;1;1274
UM-HET3;C2013;TJL;m;JL010327;UA;2000;10;dead;1;988
UM-HET3;C2013;TJL;m;JL010328;ACA_hi;2500;4;dead;1;925
UM-HET3;C2013;TJL;m;JL010329;ACA_hi;2500;4;dead;1;764
UM-HET3;C2013;TJL;m;JL010330;ACA_hi;2500;4;dead;1;883
UM-HET3;C2013;TJL;m;JL010331;Control;0;;dead;1;848
UM-HET3;C2013;TJL;m;JL010332;Control;0;;dead;1;783
UM-HET3;C2013;TJL;m;JL010333;Control;0;;dead;1;1121
UM-HET3;C2013;TJL;f;JL010338;ACA_hi;2500;4;dead;1;670
UM-HET3;C2013;TJL;f;JL010339;ACA_hi;2500;4;dead;1;1125
UM-HET3;C2013;TJL;f;JL010340;ACA_hi;2500;4;dead;1;859
UM-HET3;C2013;TJL;f;JL010341;ACA_hi;2500;4;dead;1;1118
UM-HET3;C2013;TJL;f;JL010342;ACA_mid;1000;4;dead;1;538
UM-HET3;C2013;TJL;f;JL010343;ACA_mid;1000;4;dead;1;656
UM-HET3;C2013;TJL;f;JL010344;ACA_mid;1000;4;dead;1;740
UM-HET3;C2013;TJL;f;JL010345;ACA_mid;1000;4;dead;1;1173
UM-HET3;C2013;TJL;m;JL010346;ACA_mid;1000;4;dead;1;1074
UM-HET3;C2013;TJL;m;JL010347;ACA_mid;1000;4;dead;1;1171
UM-HET3;C2013;TJL;m;JL010348;ACA_mid;1000;4;dead;1;1125
UM-HET3;C2013;TJL;m;JL010349;ACA_lo;400;4;dead;1;705
UM-HET3;C2013;TJL;m;JL010350;ACA_lo;400;4;dead;1;780
UM-HET3;C2013;TJL;m;JL010351;ACA_lo;400;4;dead;1;1111
UM-HET3;C2013;TJL;m;JL010352;UA;2000;10;dead;1;943
UM-HET3;C2013;TJL;m;JL010353;UA;2000;10;dead;1;1048
UM-HET3;C2013;TJL;m;JL010354;UA;2000;10;dead;1;847
UM-HET3;C2013;TJL;m;JL010355;Control;0;;dead;1;1250
UM-HET3;C2013;TJL;m;JL010356;Control;0;;dead;1;538
UM-HET3;C2013;TJL;m;JL010357;Control;0;;dead;1;818
UM-HET3;C2013;TJL;f;JL010358;Control;0;;dead;1;1263
UM-HET3;C2013;TJL;f;JL010359;Control;0;;dead;1;1210
UM-HET3;C2013;TJL;f;JL010360;Control;0;;dead;1;946
UM-HET3;C2013;TJL;f;JL010361;Control;0;;dead;1;820
UM-HET3;C2013;TJL;f;JL010362;ACA_mid;1000;4;dead;1;988
UM-HET3;C2013;TJL;f;JL010363;ACA_mid;1000;4;dead;1;986
UM-HET3;C2013;TJL;f;JL010364;ACA_mid;1000;4;dead;1;743
UM-HET3;C2013;TJL;f;JL010365;ACA_mid;1000;4;dead;1;924
UM-HET3;C2013;TJL;f;JL010366;ACA_lo;400;4;dead;1;1030
UM-HET3;C2013;TJL;f;JL010367;ACA_lo;400;4;dead;1;916
UM-HET3;C2013;TJL;f;JL010368;ACA_lo;400;4;dead;1;890
UM-HET3;C2013;TJL;f;JL010369;ACA_lo;400;4;dead;1;1009
UM-HET3;C2013;TJL;m;JL010370;ACA_lo;400;4;dead;1;1225
UM-HET3;C2013;TJL;m;JL010371;ACA_lo;400;4;dead;1;1278
UM-HET3;C2013;TJL;m;JL010372;ACA_lo;400;4;dead;1;1248
UM-HET3;C2013;TJL;m;JL010373;ACA_hi;2500;4;dead;1;995
UM-HET3;C2013;TJL;m;JL010374;ACA_hi;2500;4;dead;1;1151
UM-HET3;C2013;TJL;m;JL010375;ACA_hi;2500;4;dead;1;813
UM-HET3;C2013;TJL;m;JL010379;UA;2000;10;dead;1;1151
UM-HET3;C2013;TJL;m;JL010380;UA;2000;10;dead;1;1171
UM-HET3;C2013;TJL;m;JL010381;UA;2000;10;dead;1;974
UM-HET3;C2013;TJL;m;JL010382;Control;0;;dead;1;1037
UM-HET3;C2013;TJL;m;JL010383;Control;0;;dead;1;755
UM-HET3;C2013;TJL;m;JL010384;Control;0;;dead;1;974
UM-HET3;C2013;TJL;m;JL010388;ACA_mid;1000;4;dead;1;722
UM-HET3;C2013;TJL;m;JL010389;ACA_mid;1000;4;dead;1;680
UM-HET3;C2013;TJL;m;JL010390;ACA_mid;1000;4;dead;1;764
UM-HET3;C2013;TJL;f;JL010391;Control;0;;dead;1;370
UM-HET3;C2013;TJL;f;JL010392;Control;0;;dead;1;837
UM-HET3;C2013;TJL;f;JL010393;Control;0;;dead;1;532
UM-HET3;C2013;TJL;f;JL010394;Control;0;;dead;1;1134
UM-HET3;C2013;TJL;f;JL010398;ACA_lo;400;4;dead;1;813
UM-HET3;C2013;TJL;f;JL010399;ACA_lo;400;4;dead;1;834
UM-HET3;C2013;TJL;f;JL010400;ACA_lo;400;4;dead;1;806
UM-HET3;C2013;TJL;f;JL010401;ACA_lo;400;4;dead;1;925
UM-HET3;C2013;TJL;f;JL010402;ACA_hi;2500;4;dead;1;1099
UM-HET3;C2013;TJL;f;JL010403;ACA_hi;2500;4;dead;1;938
UM-HET3;C2013;TJL;f;JL010404;ACA_hi;2500;4;dead;1;736
UM-HET3;C2013;TJL;f;JL010405;ACA_hi;2500;4;dead;1;1035
UM-HET3;C2013;TJL;f;JL010406;ACA_lo;400;4;dead;1;787
UM-HET3;C2013;TJL;f;JL010407;ACA_lo;400;4;dead;1;1085
UM-HET3;C2013;TJL;f;JL010408;ACA_lo;400;4;dead;1;1029
UM-HET3;C2013;TJL;f;JL010409;ACA_lo;400;4;dead;1;708
UM-HET3;C2013;TJL;m;JL010410;ACA_hi;2500;4;dead;1;960
UM-HET3;C2013;TJL;m;JL010411;ACA_hi;2500;4;dead;1;913
UM-HET3;C2013;TJL;m;JL010412;ACA_hi;2500;4;dead;1;1113
UM-HET3;C2013;TJL;m;JL010413;ACA_mid;1000;4;dead;1;967
UM-HET3;C2013;TJL;m;JL010414;ACA_mid;1000;4;dead;1;1162
UM-HET3;C2013;TJL;m;JL010415;ACA_mid;1000;4;dead;1;967
UM-HET3;C2013;TJL;m;JL010416;ACA_lo;400;4;dead;1;231
UM-HET3;C2013;TJL;m;JL010417;ACA_lo;400;4;dead;1;930
UM-HET3;C2013;TJL;m;JL010418;ACA_lo;400;4;dead;1;967
UM-HET3;C2013;TJL;m;JL010419;ACA_lo;400;4;dead;1;822
UM-HET3;C2013;TJL;m;JL010420;ACA_lo;400;4;dead;1;778
UM-HET3;C2013;TJL;m;JL010421;ACA_lo;400;4;dead;1;974
UM-HET3;C2013;TJL;m;JL010422;ACA_mid;1000;4;dead;1;1107
UM-HET3;C2013;TJL;m;JL010423;ACA_mid;1000;4;dead;1;904
UM-HET3;C2013;TJL;m;JL010424;ACA_mid;1000;4;dead;1;1157
UM-HET3;C2013;TJL;m;JL010425;ACA_mid;1000;4;dead;1;1137
UM-HET3;C2013;TJL;m;JL010426;ACA_mid;1000;4;dead;1;702
UM-HET3;C2013;TJL;m;JL010427;ACA_mid;1000;4;dead;1;1044
UM-HET3;C2013;TJL;f;JL010428;ACA_hi;2500;4;dead;1;728
UM-HET3;C2013;TJL;f;JL010429;ACA_hi;2500;4;dead;1;689
UM-HET3;C2013;TJL;f;JL010430;ACA_hi;2500;4;dead;1;971
UM-HET3;C2013;TJL;f;JL010431;ACA_hi;2500;4;dead;1;747
UM-HET3;C2013;TJL;m;JL010432;UA;2000;10;dead;1;600
UM-HET3;C2013;TJL;m;JL010433;UA;2000;10;dead;1;1110
UM-HET3;C2013;TJL;m;JL010434;UA;2000;10;dead;1;551
UM-HET3;C2013;TJL;f;JL010435;UA;2000;10;dead;1;958
UM-HET3;C2013;TJL;f;JL010436;UA;2000;10;dead;1;778
UM-HET3;C2013;TJL;f;JL010437;UA;2000;10;dead;1;911
UM-HET3;C2013;TJL;f;JL010438;UA;2000;10;dead;1;745
