population;cohort;site;sex;id;group;Rx(ppm);age_initiation(mo);status;dead;age(days)
UM-HET3;C2006;TJL;f;JL02445;Control;0;;removed;0;1034
UM-HET3;C2006;TJL;f;JL02446;Control;0;;removed;0;1034
UM-HET3;C2006;TJL;m;JL02447;Control;0;;removed;0;684
UM-HET3;C2006;TJL;m;JL02448;Control;0;;removed;0;684
UM-HET3;C2006;TJL;m;JL02449;Control;0;;removed;0;684
UM-HET3;C2006;TJL;m;JL02453;Control;0;;dead;1;803
UM-HET3;C2006;TJL;m;JL02454;Control;0;;dead;1;948
UM-HET3;C2006;TJL;m;JL02455;Control;0;;dead;1;515
UM-HET3;C2006;TJL;m;JL02456;Control;0;;dead;1;920
UM-HET3;C2006;TJL;m;JL02457;Control;0;;dead;1;796
UM-HET3;C2006;TJL;m;JL02458;Control;0;;dead;1;635
UM-HET3;C2006;TJL;f;JL02473;Control;0;;dead;1;917
UM-HET3;C2006;TJL;f;JL02474;Control;0;;dead;1;1078
UM-HET3;C2006;TJL;f;JL02475;Control;0;;dead;1;1057
UM-HET3;C2006;TJL;f;JL02476;Control;0;;dead;1;1106
UM-HET3;C2006;TJL;f;JL02489;Control;0;;removed;0;677
UM-HET3;C2006;TJL;f;JL02490;Control;0;;removed;0;677
UM-HET3;C2006;TJL;f;JL02491;Control;0;;removed;0;677
UM-HET3;C2006;TJL;f;JL02492;Control;0;;removed;0;677
UM-HET3;C2006;TJL;m;JL02502;Control;0;;removed;0;677
UM-HET3;C2006;TJL;m;JL02503;Control;0;;removed;0;668
UM-HET3;C2006;TJL;m;JL02504;Control;0;;removed;0;356
UM-HET3;C2006;TJL;m;JL02508;Control;0;;removed;0;404
UM-HET3;C2006;TJL;m;JL02509;Control;0;;removed;0;677
UM-HET3;C2006;TJL;m;JL02510;Control;0;;removed;0;474
UM-HET3;C2006;TJL;m;JL02560;Control;0;;dead;1;609
UM-HET3;C2006;TJL;m;JL02561;Control;0;;dead;1;497
UM-HET3;C2006;TJL;m;JL02562;Control;0;;dead;1;295
UM-HET3;C2006;TJL;m;JL02579;Control;0;;dead;1;830
UM-HET3;C2006;TJL;m;JL02580;Control;0;;dead;1;740
UM-HET3;C2006;TJL;m;JL02581;Control;0;;dead;1;1197
UM-HET3;C2006;TJL;f;JL02600;Control;0;;removed;0;659
UM-HET3;C2006;TJL;f;JL02601;Control;0;;removed;0;659
UM-HET3;C2006;TJL;f;JL02602;Control;0;;removed;0;659
UM-HET3;C2006;TJL;f;JL02603;Control;0;;removed;0;659
UM-HET3;C2006;TJL;f;JL02627;Control;0;;dead;1;896
UM-HET3;C2006;TJL;f;JL02628;Control;0;;dead;1;886
UM-HET3;C2006;TJL;f;JL02629;Control;0;;dead;1;918
UM-HET3;C2006;TJL;f;JL02630;Control;0;;dead;1;679
UM-HET3;C2006;TJL;m;JL02641;Control;0;;dead;1;878
UM-HET3;C2006;TJL;m;JL02642;Control;0;;dead;1;648
UM-HET3;C2006;TJL;m;JL02643;Control;0;;dead;1;676
UM-HET3;C2006;TJL;m;JL02647;Control;0;;dead;1;812
UM-HET3;C2006;TJL;m;JL02648;Control;0;;dead;1;629
UM-HET3;C2006;TJL;m;JL02649;Control;0;;dead;1;892
UM-HET3;C2006;TJL;f;JL02653;Control;0;;dead;1;1105
UM-HET3;C2006;TJL;f;JL02654;Control;0;;dead;1;575
UM-HET3;C2006;TJL;f;JL02655;Control;0;;dead;1;882
UM-HET3;C2006;TJL;f;JL02656;Control;0;;dead;1;652
UM-HET3;C2006;TJL;m;JL02680;Control;0;;dead;1;364
UM-HET3;C2006;TJL;m;JL02681;Control;0;;dead;1;650
UM-HET3;C2006;TJL;m;JL02682;Control;0;;dead;1;564
UM-HET3;C2006;TJL;m;JL02694;Control;0;;dead;1;476
UM-HET3;C2006;TJL;m;JL02695;Control;0;;dead;1;961
UM-HET3;C2006;TJL;m;JL02696;Control;0;;dead;1;952
UM-HET3;C2006;TJL;f;JL02710;Control;0;;dead;1;905
UM-HET3;C2006;TJL;f;JL02711;Control;0;;dead;1;811
UM-HET3;C2006;TJL;f;JL02712;Control;0;;dead;1;923
UM-HET3;C2006;TJL;f;JL02713;Control;0;;dead;1;895
UM-HET3;C2006;TJL;f;JL02714;Control;0;;removed;0;981
UM-HET3;C2006;TJL;f;JL02715;Control;0;;removed;0;981
UM-HET3;C2006;TJL;f;JL02716;Control;0;;removed;0;646
UM-HET3;C2006;TJL;f;JL02717;Control;0;;removed;0;849
UM-HET3;C2006;TJL;m;JL02749;Control;0;;dead;1;791
UM-HET3;C2006;TJL;m;JL02750;Control;0;;dead;1;997
UM-HET3;C2006;TJL;m;JL02751;Control;0;;dead;1;850
UM-HET3;C2006;TJL;m;JL02752;Control;0;;dead;1;920
UM-HET3;C2006;TJL;m;JL02753;Control;0;;dead;1;795
UM-HET3;C2006;TJL;m;JL02754;Control;0;;dead;1;731
UM-HET3;C2006;UM;f;UM13197;Control;0;;dead;1;973
UM-HET3;C2006;UM;f;UM13204;Control;0;;dead;1;946
UM-HET3;C2006;UM;f;UM13211;Control;0;;dead;1;417
UM-HET3;C2006;UM;f;UM13218;Control;0;;dead;1;811
UM-HET3;C2006;UM;m;UM13365;Control;0;;dead;1;647
UM-HET3;C2006;UM;m;UM13372;Control;0;;dead;1;708
UM-HET3;C2006;UM;m;UM13379;Control;0;;dead;1;929
UM-HET3;C2006;UM;f;UM13449;Control;0;;dead;1;739
UM-HET3;C2006;UM;f;UM13456;Control;0;;dead;1;903
UM-HET3;C2006;UM;f;UM13463;Control;0;;dead;1;1154
UM-HET3;C2006;UM;f;UM13470;Control;0;;dead;1;938
UM-HET3;C2006;UM;m;UM13477;Control;0;;dead;1;589
UM-HET3;C2006;UM;m;UM13484;Control;0;;dead;1;1008
UM-HET3;C2006;UM;m;UM13491;Control;0;;dead;1;974
UM-HET3;C2006;UM;f;UM13547;Control;0;;dead;1;863
UM-HET3;C2006;UM;f;UM13554;Control;0;;dead;1;827
UM-HET3;C2006;UM;f;UM13561;Control;0;;dead;1;1025
UM-HET3;C2006;UM;f;UM13568;Control;0;;dead;1;675
UM-HET3;C2006;UM;m;UM13631;Control;0;;dead;1;1196
UM-HET3;C2006;UM;m;UM13638;Control;0;;dead;1;647
UM-HET3;C2006;UM;m;UM13645;Control;0;;dead;1;554
UM-HET3;C2006;UM;f;UM13722;Control;0;;dead;1;866
UM-HET3;C2006;UM;f;UM13729;Control;0;;dead;1;831
UM-HET3;C2006;UM;f;UM13736;Control;0;;dead;1;624
UM-HET3;C2006;UM;f;UM13743;Control;0;;dead;1;830
UM-HET3;C2006;UM;m;UM13778;Control;0;;dead;1;561
UM-HET3;C2006;UM;m;UM13785;Control;0;;dead;1;758
UM-HET3;C2006;UM;m;UM13792;Control;0;;dead;1;939
UM-HET3;C2006;UM;f;UM13869;Control;0;;dead;1;684
UM-HET3;C2006;UM;f;UM13876;Control;0;;dead;1;813
UM-HET3;C2006;UM;f;UM13883;Control;0;;dead;1;761
UM-HET3;C2006;UM;f;UM13890;Control;0;;dead;1;830
UM-HET3;C2006;UM;m;UM13946;Control;0;;dead;1;670
UM-HET3;C2006;UM;m;UM13953;Control;0;;dead;1;846
UM-HET3;C2006;UM;m;UM13960;Control;0;;dead;1;914
UM-HET3;C2006;UM;m;UM13967;Control;0;;dead;1;967
UM-HET3;C2006;UM;m;UM13974;Control;0;;dead;1;1007
UM-HET3;C2006;UM;m;UM13981;Control;0;;dead;1;762
UM-HET3;C2006;UM;m;UM14198;Control;0;;dead;1;1146
UM-HET3;C2006;UM;m;UM14205;Control;0;;dead;1;953
UM-HET3;C2006;UM;m;UM14212;Control;0;;dead;1;669
UM-HET3;C2006;UM;f;UM14240;Control;0;;dead;1;956
UM-HET3;C2006;UM;f;UM14247;Control;0;;dead;1;1052
UM-HET3;C2006;UM;f;UM14254;Control;0;;dead;1;774
UM-HET3;C2006;UM;f;UM14261;Control;0;;dead;1;719
UM-HET3;C2006;UM;m;UM14268;Control;0;;dead;1;914
UM-HET3;C2006;UM;m;UM14275;Control;0;;dead;1;634
UM-HET3;C2006;UM;m;UM14282;Control;0;;dead;1;955
UM-HET3;C2006;UM;m;UM14317;Control;0;;dead;1;716
UM-HET3;C2006;UM;m;UM14324;Control;0;;dead;1;821
UM-HET3;C2006;UM;m;UM14331;Control;0;;dead;1;610
UM-HET3;C2006;UM;m;UM14408;Control;0;;dead;1;810
UM-HET3;C2006;UM;m;UM14415;Control;0;;dead;1;723
UM-HET3;C2006;UM;m;UM14422;Control;0;;dead;1;919
UM-HET3;C2006;UM;f;UM14520;Control;0;;dead;1;891
UM-HET3;C2006;UM;f;UM14527;Control;0;;dead;1;710
UM-HET3;C2006;UM;f;UM14534;Control;0;;dead;1;960
UM-HET3;C2006;UM;f;UM14541;Control;0;;dead;1;895
UM-HET3;C2006;UM;m;UM14590;Control;0;;dead;1;1077
UM-HET3;C2006;UM;m;UM14597;Control;0;;dead;1;906
UM-HET3;C2006;UM;m;UM14604;Control;0;;dead;1;927
UM-HET3;C2006;UM;f;UM14611;Control;0;;dead;1;819
UM-HET3;C2006;UM;f;UM14618;Control;0;;dead;1;878
UM-HET3;C2006;UM;f;UM14625;Control;0;;dead;1;511
UM-HET3;C2006;UM;f;UM14632;Control;0;;dead;1;564
UM-HET3;C2006;UM;m;UM14737;Control;0;;removed;0;759
UM-HET3;C2006;UM;m;UM14744;Control;0;;removed;0;759
UM-HET3;C2006;UM;m;UM14751;Control;0;;removed;0;759
UM-HET3;C2006;UM;m;UM14835;Control;0;;dead;1;727
UM-HET3;C2006;UM;m;UM14842;Control;0;;dead;1;874
UM-HET3;C2006;UM;m;UM14849;Control;0;;dead;1;727
UM-HET3;C2006;UM;f;UM14926;Control;0;;dead;1;795
UM-HET3;C2006;UM;f;UM14933;Control;0;;dead;1;911
UM-HET3;C2006;UM;f;UM14940;Control;0;;dead;1;788
UM-HET3;C2006;UM;f;UM14947;Control;0;;dead;1;938
UM-HET3;C2006;UM;m;UM14954;Control;0;;dead;1;921
UM-HET3;C2006;UM;m;UM14961;Control;0;;dead;1;797
UM-HET3;C2006;UM;m;UM14968;Control;0;;dead;1;953
UM-HET3;C2006;UM;f;UM15052;Control;0;;dead;1;514
UM-HET3;C2006;UM;f;UM15059;Control;0;;dead;1;862
UM-HET3;C2006;UM;f;UM15066;Control;0;;removed;0;919
UM-HET3;C2006;UM;f;UM15073;Control;0;;dead;1;1035
UM-HET3;C2006;UM;m;UM15199;Control;0;;dead;1;886
UM-HET3;C2006;UM;m;UM15206;Control;0;;dead;1;662
UM-HET3;C2006;UM;m;UM15213;Control;0;;dead;1;1054
UM-HET3;C2006;UM;m;UM15332;Control;0;;dead;1;874
UM-HET3;C2006;UM;m;UM15339;Control;0;;dead;1;476
UM-HET3;C2006;UM;m;UM15346;Control;0;;dead;1;467
UM-HET3;C2006;UM;m;UM15472;Control;0;;dead;1;839
UM-HET3;C2006;UM;m;UM15479;Control;0;;dead;1;800
UM-HET3;C2006;UM;m;UM15486;Control;0;;dead;1;1070
UM-HET3;C2006;UM;f;UM15661;Control;0;;dead;1;1032
UM-HET3;C2006;UM;f;UM15668;Control;0;;dead;1;1056
UM-HET3;C2006;UM;f;UM15675;Control;0;;dead;1;766
UM-HET3;C2006;UM;f;UM15682;Control;0;;dead;1;1005
UM-HET3;C2006;UM;m;UM15710;Control;0;;dead;1;816
UM-HET3;C2006;UM;m;UM15717;Control;0;;dead;1;968
UM-HET3;C2006;UM;m;UM15724;Control;0;;dead;1;922
UM-HET3;C2006;UM;m;UM15731;Control;0;;dead;1;1236
UM-HET3;C2006;UM;m;UM15738;Control;0;;dead;1;1061
UM-HET3;C2006;UM;m;UM15745;Control;0;;dead;1;693
UM-HET3;C2006;UM;m;UM15773;Control;0;;dead;1;789
UM-HET3;C2006;UM;m;UM15780;Control;0;;removed;0;731
UM-HET3;C2006;UM;m;UM15787;Control;0;;dead;1;724
UM-HET3;C2006;UM;m;UM15953;Control;0;;dead;1;820
UM-HET3;C2006;UM;m;UM15960;Control;0;;dead;1;393
UM-HET3;C2006;UM;m;UM15967;Control;0;;dead;1;1001
UM-HET3;C2006;UM;m;UM15995;Control;0;;dead;1;851
UM-HET3;C2006;UM;m;UM16002;Control;0;;dead;1;652
UM-HET3;C2006;UM;m;UM16009;Control;0;;dead;1;955
UM-HET3;C2006;UM;f;UM16142;Control;0;;dead;1;705
UM-HET3;C2006;UM;f;UM16149;Control;0;;dead;1;929
UM-HET3;C2006;UM;f;UM16156;Control;0;;dead;1;942
UM-HET3;C2006;UM;f;UM16163;Control;0;;dead;1;851
UM-HET3;C2006;UM;m;UM16345;Control;0;;dead;1;780
UM-HET3;C2006;UM;m;UM16352;Control;0;;dead;1;618
UM-HET3;C2006;UM;m;UM16359;Control;0;;dead;1;1268
UM-HET3;C2006;UM;m;UM16366;Control;0;;dead;1;688
UM-HET3;C2006;UM;m;UM16373;Control;0;;dead;1;439
UM-HET3;C2006;UM;m;UM16380;Control;0;;dead;1;869
UM-HET3;C2006;UM;m;UM16436;Control;0;;dead;1;728
UM-HET3;C2006;UM;m;UM16443;Control;0;;dead;1;885
UM-HET3;C2006;UM;m;UM16450;Control;0;;dead;1;933
UM-HET3;C2006;UM;f;UM16583;Control;0;;dead;1;1232
UM-HET3;C2006;UM;f;UM16590;Control;0;;dead;1;1248
UM-HET3;C2006;UM;f;UM16597;Control;0;;dead;1;922
UM-HET3;C2006;UM;f;UM16604;Control;0;;dead;1;432
UM-HET3;C2006;UM;m;UM16828;Control;0;;dead;1;695
UM-HET3;C2006;UM;m;UM16835;Control;0;;dead;1;979
UM-HET3;C2006;UM;m;UM16842;Control;0;;dead;1;1100
UM-HET3;C2006;UM;f;UM17017;Control;0;;dead;1;843
UM-HET3;C2006;UM;f;UM17024;Control;0;;dead;1;937
UM-HET3;C2006;UM;f;UM17031;Control;0;;dead;1;774
UM-HET3;C2006;UM;f;UM17038;Control;0;;dead;1;825
UM-HET3;C2006;UM;m;UM17045;Control;0;;dead;1;950
UM-HET3;C2006;UM;m;UM17052;Control;0;;dead;1;711
UM-HET3;C2006;UM;m;UM17059;Control;0;;dead;1;781
UM-HET3;C2006;UM;f;UM17066;Control;0;;dead;1;961
UM-HET3;C2006;UM;f;UM17073;Control;0;;dead;1;857
UM-HET3;C2006;UM;f;UM17080;Control;0;;dead;1;1086
UM-HET3;C2006;UM;f;UM17087;Control;0;;dead;1;815
UM-HET3;C2006;UM;f;UM17115;Control;0;;dead;1;1129
UM-HET3;C2006;UM;f;UM17122;Control;0;;dead;1;909
UM-HET3;C2006;UM;f;UM17129;Control;0;;dead;1;1110
UM-HET3;C2006;UM;f;UM17136;Control;0;;dead;1;809
UM-HET3;C2006;UM;m;UM17241;Control;0;;dead;1;850
UM-HET3;C2006;UM;m;UM17248;Control;0;;dead;1;1065
UM-HET3;C2006;UM;m;UM17255;Control;0;;dead;1;1162
UM-HET3;C2006;UM;m;UM17262;Control;0;;dead;1;622
UM-HET3;C2006;UM;m;UM17269;Control;0;;dead;1;616
UM-HET3;C2006;UM;m;UM17276;Control;0;;dead;1;1019
UM-HET3;C2006;UM;m;UM17283;Control;0;;dead;1;1064
UM-HET3;C2006;UM;m;UM17290;Control;0;;dead;1;1013
UM-HET3;C2006;UM;m;UM17297;Control;0;;dead;1;1097
UM-HET3;C2006;UM;m;UM17353;Control;0;;dead;1;928
UM-HET3;C2006;UM;m;UM17360;Control;0;;dead;1;826
UM-HET3;C2006;UM;m;UM17367;Control;0;;dead;1;796
UM-HET3;C2006;UM;f;UM17402;Control;0;;dead;1;882
UM-HET3;C2006;UM;f;UM17409;Control;0;;dead;1;1079
UM-HET3;C2006;UM;f;UM17416;Control;0;;dead;1;1011
UM-HET3;C2006;UM;f;UM17423;Control;0;;dead;1;905
UM-HET3;C2006;UM;m;UM17430;Control;0;;dead;1;450
UM-HET3;C2006;UM;m;UM17437;Control;0;;dead;1;1043
UM-HET3;C2006;UM;m;UM17444;Control;0;;dead;1;1065
UM-HET3;C2006;UM;m;UM17472;Control;0;;dead;1;954
UM-HET3;C2006;UM;m;UM17479;Control;0;;dead;1;418
UM-HET3;C2006;UM;m;UM17486;Control;0;;dead;1;663
UM-HET3;C2006;UM;m;UM17731;Control;0;;dead;1;1096
UM-HET3;C2006;UM;m;UM17738;Control;0;;dead;1;747
UM-HET3;C2006;UM;m;UM17745;Control;0;;dead;1;505
UM-HET3;C2006;UM;f;UM17752;Control;0;;dead;1;1004
UM-HET3;C2006;UM;f;UM17759;Control;0;;dead;1;935
UM-HET3;C2006;UM;f;UM17766;Control;0;;dead;1;698
UM-HET3;C2006;UM;f;UM17773;Control;0;;dead;1;828
UM-HET3;C2006;UM;m;UM17850;Control;0;;dead;1;962
UM-HET3;C2006;UM;m;UM17857;Control;0;;dead;1;672
UM-HET3;C2006;UM;m;UM17864;Control;0;;dead;1;1092
UM-HET3;C2006;UM;f;UM17948;Control;0;;dead;1;1005
UM-HET3;C2006;UM;f;UM17955;Control;0;;dead;1;1005
UM-HET3;C2006;UM;f;UM17962;Control;0;;dead;1;1001
UM-HET3;C2006;UM;f;UM17969;Control;0;;dead;1;423
UM-HET3;C2006;UM;m;UM17976;Control;0;;dead;1;837
UM-HET3;C2006;UM;m;UM17983;Control;0;;dead;1;1061
UM-HET3;C2006;UM;m;UM17990;Control;0;;dead;1;1085
