x,y
580.0,1.0
616.9573467807338,1.0017729169354157
617.295849924084,0.9803693659777071
625.7823313841106,0.9787493296888177
625.8723086397922,0.9581678889198764
667.6559662676756,0.9594643048964062
668.1823204083001,0.934576422065605
681.9445934986616,0.9144286578155028
681.9445934986616,0.9346961519075425
685.754093062678,0.9144286578155028
685.9536607376964,0.8922681448832075
692.6404690329701,0.8922681448832075
693.2625627298061,0.8715302888701688
696.29410903858,0.8715302888701688
696.6644115441136,0.848288672762864
700.0233418904004,0.8470923417070342
700.1135965901815,0.8258399599065016
707.8540522082722,0.80529851589955
707.9442855661994,0.8248216237430983
723.0409153825984,0.7822239560353466
723.1505698274968,0.806429438297168
736.9227028543205,0.7852978281146993
737.0065549979572,0.7612407989508676
746.0780380128905,0.7610948758806131
746.2518247285011,0.7399664654391036
757.9457947401477,0.7388490861311268
758.1257705933645,0.717633389732754
813.0588486374751,0.7187594009000626
813.1490819954023,0.6956665727473597
837.2114245992304,0.6738149464364958
837.6161941986743,0.6968450447838828
842.4140136709818,0.6522593333706459
842.4140136709818,0.674013032725643
849.0175673945255,0.6522593333706459
