x,y
580.0,1.0
581.9222557002615,0.9793424918834881
582.4361635693842,0.9999202966903291
597.5622192184884,0.9583527187964266
597.5622192184884,0.981811927729774
678.9327827550007,0.9362720606090439
679.0197013119994,0.9549081762585874
701.7657293663937,0.9357580533895025
701.9420864885418,0.9181144525551044
710.0602492983236,0.8969442320381614
710.3418819333974,0.9169840754719231
746.8041188353913,0.8742504770021116
746.8041188353913,0.8954879202111912
759.9123539923726,0.8534246064340795
760.179214165872,0.8741297351200878
766.5242905509812,0.8524589950826674
767.0535357110914,0.833733033373757
770.5944947504693,0.8334288228172614
770.9191847661907,0.8132679137966984
807.9995405640312,0.7911826158408375
808.1179809471246,0.8118070341356451
836.8098813367885,0.7711245730051385
836.9958840073766,0.7921152452721375
845.8876893194916,0.7705097137637935
846.2335387139976,0.7491329336315802
869.7564244535383,0.7291582267924998
869.9359098616671,0.7502789204784789
876.7784271660851,0.7279685038334353
