x,y
580.0,1.0
631.9831856680305,1.0033294420868943
632.0829588346128,0.9794423340505112
640.4697951791801,0.9574992174719887
640.4697951791801,0.9798246658888425
723.2718342408702,0.9365976165756786
723.2718342408702,0.9554684237390376
731.7977341048921,0.9159726444471763
732.1062519436331,0.9359685326205882
733.3606834271359,0.9153265572174543
733.3768178686196,0.8932667989190828
742.8179417916181,0.8929691485972988
743.0177228851747,0.8703991804410995
761.7085983280182,0.8495859816903593
762.0459276694086,0.8714206047265913
763.2313822813832,0.8268297216390135
763.2313822813832,0.8469402051863122
765.9068397592639,0.8268297216390135
766.460490130917,0.8046272028050565
773.6103099446941,0.804342611891141
786.76470301286,0.784317367954743
787.08367835997,0.8052427436705056
789.394232821332,0.784317367954743
789.5836631157887,0.7612100665551433
795.1403989097362,0.7621877362433329
795.2212845356927,0.7400391665301993
814.2242419068641,0.7189596451540428
814.2242419068641,0.7389498407650505
816.2207296474935,0.6953215216118317
816.4740574522705,0.7189596451540428
827.1816923480308,0.6971141950873558
827.3658298627414,0.6738706814592498
827.9730056037611,0.6508882815759287
828.58991323012,0.6738706814592498
837.1918754611365,0.6525503609727701
837.3813057555931,0.6302916978468667
849.1640151953999,0.6314241084960935
