x,y
580.0,1.0
585.2685766962929,0.9749839509226562
585.2685766962929,0.9997412519811505
587.9822344390893,0.9504066297204764
588.4370090134981,0.9749839509226562
619.0709015465712,0.9513778879218964
619.1902543464089,0.9247918706734671
627.1538494148647,0.9251287394452974
627.5406706660314,0.8999064184902636
631.1994400864648,0.8990098281908634
631.295982467695,0.8735956941715363
646.6798718817925,0.8491621698249806
647.102081868113,0.8748479281198641
674.8343153606477,0.8485755088664795
674.9336601647353,0.8246971022462131
678.9258961810021,0.8246971022462131
679.1848487427177,0.7981984852877207
687.0683466555488,0.7735535097870341
687.1601097109756,0.7511500460020457
687.5967880199557,0.7992994052361457
703.058710789899,0.7238770193140768
703.2459300161461,0.7467543149589937
703.7256439815657,0.6741093519954446
704.0039310885771,0.7241594337488846
704.3403956251417,0.7004353264059141
704.4349828276341,0.6741093519954446
704.6285889710912,0.6513398140742521
708.5170484447981,0.6501552703916283
708.5466802647796,0.6254254482720281
711.7767224364333,0.6025694452080337
711.7767224364333,0.6242817633257696
753.163772164201,0.5985702525174726
753.2063516122683,0.5723295203650897
758.7689002938913,0.5488373295116303
759.2279328131068,0.5750118100862093
779.851353657137,0.5263402071443393
779.851353657137,0.5473648324457828
788.9492348082147,0.49934812023608044
788.9492348082147,0.5226819115517287
829.5797172612924,0.4995492488045274
830.2224931334433,0.4754473420189662
853.7659734223555,0.44786373858054324
854.2817061249667,0.47453413487431884
862.9908977429727,0.4499676757657853
