x,y
580.0,1.0
586.1907910584897,1.000711682937028
585.828257472088,0.9804758542440624
589.8017672208885,0.9804758542440624
589.1000752961056,0.9592165429789
750.9110803951497,0.9605515734158838
751.102188254664,0.9395597501985649
784.0168402337798,0.940259132354046
784.0605927890898,0.9197726842288668
788.0740968051821,0.9200650615773835
788.0740968051821,0.9002540054869502
825.7603842180704,0.9006701099948835
825.7646421628771,0.879468094475346
828.9601862919129,0.879468094475346
829.0471700215362,0.8607253360852007
834.8449267053147,0.8595498561363482
