x, y
580.0, 100.0
580.1901345756324, 1.0005547829935149
601.6776892260224, 0.9751898039031843
601.8775770288481, 1.0020500293849963
639.6588901016482, 0.9766100424135762
639.9246388653451, 0.9520650155471797
646.8036732379251, 0.9279673199081344
646.8036732379251, 0.9522222865359524
659.779136203711, 0.9288939053598477
659.8544516058221, 0.9042094293176957
671.8379452063148, 0.9035151599421345
672.2276687988194, 0.8782065111752015
695.7180070367141, 0.8549186104428594
696.0211040445862, 0.8805266954335071
699.1329810911175, 0.8545397759958091
699.1361610273359, 0.8302640854643368
701.0179149618591, 0.8066693816628161
701.5321682713708, 0.829949431867921
719.1128831624969, 0.8047646056348501
719.203137862278, 0.7827827201019154
728.8789794935274, 0.7811667392986603
729.0641627590749, 0.7568743431428779
745.9112300834771, 0.7312934559503834
746.0403056153466, 0.7559816154152676
756.9802892735843, 0.7073819405876138
756.9802892735843, 0.7323110479879821
780.7620505253144, 0.6822080902101586
781.3381525271803, 0.707570874129366
784.117331414599, 0.6853014955918784
784.3821411367281, 0.6587906743815504
794.9720970505558, 0.6345215321571573
795.10108721501, 0.6575009555372606
795.9828899309134, 0.6101893624771267
796.4387092446813, 0.6354385927985737
801.0078294115136, 0.5611939615466612
801.1243986170479, 0.6095268672734162
801.2146319749752, 0.585923940881756
808.1663993853546, 0.512056953475607
808.3544211174594, 0.5621413825208994
808.4309530052378, 0.537434843148645
819.2877674591608, 0.5130541564661635
819.3430855442477, 0.4882082423307338
823.2998652414374, 0.4635994810891854
823.4113550857637, 0.48728664252191034
828.003951291792, 0.4384533866042366
828.003951291792, 0.4636302134849096
863.0946114867954, 0.43952105830847554
