x, y
580.0, 1.0
593.7465014603926, 1.0011932057274513
593.9197546296579, 0.9797015502744946
681.8090087013786, 0.957613031513781
681.8090087013786, 0.9794063927741556
706.9475783093593, 0.9563918838623722
707.0378330091404, 0.9361434021846364
722.8174661731617, 0.934927984301922
723.0655865656079, 0.9153108561629801
742.0268632962798, 0.915362089224617
742.1171179960609, 0.891932172082494
794.0300249394807, 0.8941966585243357
794.2161259047422, 0.8709323837862852
798.0695256620547, 0.8697407407230233
798.4635816508838, 0.849617644243339
808.7966243284939, 0.8514989431021742
809.7534650024086, 0.8266525452849718
815.5402659804752, 0.8266525452849718
816.0590864467033, 0.8044750290780445
820.9791947413672, 0.8066470578886822
821.5062531631676, 0.783697511159628
826.994566973786, 0.7605506594735214
827.0891967535991, 0.783697511159628
830.1848753330853, 0.7593906789632392
830.2042964200564, 0.7407618615114906
837.0584035073812, 0.717078420707788
837.0584035073812, 0.7407618615114906
840.2111928876748, 0.7196038348629636
840.301426245602, 0.6952491925836382
860.8982359433404, 0.6977348704208557
861.078702659195, 0.6738026683607221
864.7560321225387, 0.6524704418613712
865.4573681225876, 0.6756305389867971
868.1160082196625, 0.6298622628451129
868.3352744257517, 0.6524704418613712
877.7797703616529, 0.6293767951702833
