population;cohort;site;sex;id;group;Rx(ppm);age_initiation(mo);status;dead;age(days)
UM-HET3;C2011;UM;f;UM37051;17aE2_hi;14;10;dead;1;873
UM-HET3;C2011;UM;f;UM37058;17aE2_hi;14;10;dead;1;674
UM-HET3;C2011;UM;f;UM37065;17aE2_hi;14;10;dead;1;1064
UM-HET3;C2011;UM;m;UM37177;17aE2_hi;14;10;dead;1;1230
UM-HET3;C2011;UM;m;UM37184;17aE2_hi;14;10;dead;1;1211
UM-HET3;C2011;UM;m;UM37191;17aE2_hi;14;10;dead;1;931
UM-HET3;C2011;UM;f;UM37219;17aE2_hi;14;10;dead;1;817
UM-HET3;C2011;UM;f;UM37226;17aE2_hi;14;10;dead;1;735
UM-HET3;C2011;UM;f;UM37233;17aE2_hi;14;10;dead;1;1252
UM-HET3;C2011;UM;f;UM37240;17aE2_hi;14;10;dead;1;735
UM-HET3;C2011;UM;m;UM37667;17aE2_hi;14;10;dead;1;1310
UM-HET3;C2011;UM;m;UM37674;17aE2_hi;14;10;dead;1;700
UM-HET3;C2011;UM;m;UM37681;17aE2_hi;14;10;dead;1;211
UM-HET3;C2011;UM;m;UM37835;17aE2_hi;14;10;dead;1;847
UM-HET3;C2011;UM;m;UM37842;17aE2_hi;14;10;dead;1;1110
UM-HET3;C2011;UM;m;UM37849;17aE2_hi;14;10;dead;1;851
UM-HET3;C2011;UM;m;UM37856;17aE2_hi;14;10;dead;1;945
UM-HET3;C2011;UM;m;UM37863;17aE2_hi;14;10;dead;1;853
UM-HET3;C2011;UM;m;UM37870;17aE2_hi;14;10;dead;1;1150
UM-HET3;C2011;UM;f;UM37961;17aE2_hi;14;10;dead;1;807
UM-HET3;C2011;UM;f;UM37968;17aE2_hi;14;10;dead;1;1122
UM-HET3;C2011;UM;f;UM37975;17aE2_hi;14;10;dead;1;931
UM-HET3;C2011;UM;f;UM37982;17aE2_hi;14;10;dead;1;638
UM-HET3;C2011;UM;m;UM38087;17aE2_hi;14;10;dead;1;1031
UM-HET3;C2011;UM;m;UM38094;17aE2_hi;14;10;dead;1;713
UM-HET3;C2011;UM;m;UM38101;17aE2_hi;14;10;dead;1;797
UM-HET3;C2011;UM;m;UM38234;17aE2_hi;14;10;dead;1;1161
UM-HET3;C2011;UM;m;UM38241;17aE2_hi;14;10;dead;1;1075
UM-HET3;C2011;UM;m;UM38248;17aE2_hi;14;10;dead;1;843
UM-HET3;C2011;TJL;f;JL07016;17aE2_hi;14;10;dead;1;830
UM-HET3;C2011;TJL;f;JL07017;17aE2_hi;14;10;dead;1;924
UM-HET3;C2011;TJL;f;JL07018;17aE2_hi;14;10;dead;1;601
UM-HET3;C2011;TJL;f;JL07019;17aE2_hi;14;10;dead;1;1124
UM-HET3;C2011;TJL;f;JL07045;17aE2_hi;14;10;dead;1;1030
UM-HET3;C2011;TJL;f;JL07046;17aE2_hi;14;10;dead;1;778
UM-HET3;C2011;TJL;f;JL07047;17aE2_hi;14;10;dead;1;548
UM-HET3;C2011;TJL;f;JL07048;17aE2_hi;14;10;dead;1;1065
UM-HET3;C2011;TJL;f;JL07078;17aE2_hi;14;10;dead;1;767
UM-HET3;C2011;TJL;f;JL07079;17aE2_hi;14;10;dead;1;1054
UM-HET3;C2011;TJL;f;JL07080;17aE2_hi;14;10;dead;1;858
UM-HET3;C2011;TJL;f;JL07081;17aE2_hi;14;10;dead;1;767
UM-HET3;C2011;TJL;f;JL07095;17aE2_hi;14;10;dead;1;1044
UM-HET3;C2011;TJL;f;JL07096;17aE2_hi;14;10;dead;1;841
UM-HET3;C2011;TJL;f;JL07097;17aE2_hi;14;10;dead;1;826
UM-HET3;C2011;TJL;f;JL07098;17aE2_hi;14;10;dead;1;828
UM-HET3;C2011;TJL;m;JL07118;17aE2_hi;14;10;dead;1;1057
UM-HET3;C2011;TJL;m;JL07119;17aE2_hi;14;10;dead;1;560
UM-HET3;C2011;TJL;m;JL07120;17aE2_hi;14;10;dead;1;1274
UM-HET3;C2011;TJL;m;JL07121;17aE2_hi;14;10;dead;1;311
UM-HET3;C2011;TJL;m;JL07122;17aE2_hi;14;10;dead;1;805
UM-HET3;C2011;TJL;m;JL07123;17aE2_hi;14;10;dead;1;952
UM-HET3;C2011;TJL;m;JL07133;17aE2_hi;14;10;dead;1;720
UM-HET3;C2011;TJL;m;JL07134;17aE2_hi;14;10;dead;1;720
UM-HET3;C2011;TJL;m;JL07135;17aE2_hi;14;10;dead;1;819
UM-HET3;C2011;TJL;m;JL07139;17aE2_hi;14;10;dead;1;966
UM-HET3;C2011;TJL;m;JL07140;17aE2_hi;14;10;dead;1;1190
UM-HET3;C2011;TJL;m;JL07141;17aE2_hi;14;10;dead;1;1190
UM-HET3;C2011;TJL;f;JL07145;17aE2_hi;14;10;dead;1;937
UM-HET3;C2011;TJL;f;JL07146;17aE2_hi;14;10;dead;1;1008
UM-HET3;C2011;TJL;f;JL07147;17aE2_hi;14;10;dead;1;854
UM-HET3;C2011;TJL;f;JL07148;17aE2_hi;14;10;dead;1;983
UM-HET3;C2011;TJL;f;JL07182;17aE2_hi;14;10;dead;1;1159
UM-HET3;C2011;TJL;f;JL07183;17aE2_hi;14;10;dead;1;983
UM-HET3;C2011;TJL;f;JL07184;17aE2_hi;14;10;dead;1;795
UM-HET3;C2011;TJL;f;JL07185;17aE2_hi;14;10;dead;1;606
UM-HET3;C2011;TJL;m;JL07206;17aE2_hi;14;10;dead;1;963
UM-HET3;C2011;TJL;m;JL07207;17aE2_hi;14;10;dead;1;305
UM-HET3;C2011;TJL;m;JL07208;17aE2_hi;14;10;dead;1;563
UM-HET3;C2011;TJL;m;JL07212;17aE2_hi;14;10;dead;1;739
UM-HET3;C2011;TJL;m;JL07213;17aE2_hi;14;10;dead;1;1187
UM-HET3;C2011;TJL;m;JL07214;17aE2_hi;14;10;dead;1;1288
UM-HET3;C2011;TJL;m;JL07221;17aE2_hi;14;10;dead;1;1117
UM-HET3;C2011;TJL;m;JL07222;17aE2_hi;14;10;dead;1;985
UM-HET3;C2011;TJL;m;JL07223;17aE2_hi;14;10;dead;1;844
UM-HET3;C2011;TJL;f;JL07251;17aE2_hi;14;10;dead;1;881
UM-HET3;C2011;TJL;f;JL07252;17aE2_hi;14;10;dead;1;844
UM-HET3;C2011;TJL;f;JL07253;17aE2_hi;14;10;dead;1;851
UM-HET3;C2011;TJL;f;JL07254;17aE2_hi;14;10;dead;1;854
UM-HET3;C2011;TJL;m;JL07272;17aE2_hi;14;10;dead;1;1156
UM-HET3;C2011;TJL;m;JL07273;17aE2_hi;14;10;dead;1;966
UM-HET3;C2011;TJL;m;JL07274;17aE2_hi;14;10;dead;1;756
UM-HET3;C2011;TJL;m;JL07278;17aE2_hi;14;10;dead;1;826
UM-HET3;C2011;TJL;m;JL07279;17aE2_hi;14;10;dead;1;287
UM-HET3;C2011;TJL;m;JL07280;17aE2_hi;14;10;dead;1;769
UM-HET3;C2011;TJL;m;JL07314;17aE2_hi;14;10;dead;1;1034
UM-HET3;C2011;TJL;m;JL07315;17aE2_hi;14;10;dead;1;823
UM-HET3;C2011;TJL;m;JL07316;17aE2_hi;14;10;dead;1;1152
UM-HET3;C2011;TJL;m;JL07367;17aE2_hi;14;10;dead;1;1322
UM-HET3;C2011;TJL;m;JL07368;17aE2_hi;14;10;dead;1;874
UM-HET3;C2011;TJL;m;JL07369;17aE2_hi;14;10;dead;1;1212
UM-HET3;C2011;TJL;m;JL07373;17aE2_hi;14;10;dead;1;785
UM-HET3;C2011;TJL;m;JL07374;17aE2_hi;14;10;dead;1;427
UM-HET3;C2011;TJL;m;JL07375;17aE2_hi;14;10;dead;1;791
UM-HET3;C2011;TJL;m;JL07406;17aE2_hi;14;10;dead;1;973
UM-HET3;C2011;TJL;m;JL07407;17aE2_hi;14;10;dead;1;1004
UM-HET3;C2011;TJL;m;JL07408;17aE2_hi;14;10;dead;1;706
UM-HET3;C2011;TJL;f;JL07439;17aE2_hi;14;10;dead;1;910
UM-HET3;C2011;TJL;f;JL07440;17aE2_hi;14;10;dead;1;903
UM-HET3;C2011;TJL;f;JL07441;17aE2_hi;14;10;dead;1;715
UM-HET3;C2011;TJL;f;JL07442;17aE2_hi;14;10;dead;1;686
UM-HET3;C2011;TJL;f;JL07591;17aE2_hi;14;10;dead;1;1097
UM-HET3;C2011;TJL;f;JL07592;17aE2_hi;14;10;dead;1;887
UM-HET3;C2011;TJL;f;JL07593;17aE2_hi;14;10;dead;1;929
UM-HET3;C2011;TJL;f;JL07594;17aE2_hi;14;10;dead;1;1018
UM-HET3;C2011;TJL;f;JL07603;17aE2_hi;14;10;dead;1;847
UM-HET3;C2011;TJL;f;JL07604;17aE2_hi;14;10;dead;1;974
UM-HET3;C2011;TJL;f;JL07605;17aE2_hi;14;10;dead;1;862
UM-HET3;C2011;TJL;f;JL07606;17aE2_hi;14;10;dead;1;959
UM-HET3;C2011;TJL;m;JL07700;17aE2_hi;14;10;dead;1;1184
UM-HET3;C2011;TJL;m;JL07701;17aE2_hi;14;10;dead;1;553
UM-HET3;C2011;TJL;m;JL07702;17aE2_hi;14;10;dead;1;890
UM-HET3;C2011;TJL;m;JL07703;17aE2_hi;14;10;dead;1;833
UM-HET3;C2011;TJL;m;JL07704;17aE2_hi;14;10;dead;1;700
UM-HET3;C2011;TJL;m;JL07705;17aE2_hi;14;10;dead;1;1162
UM-HET3;C2011;TJL;f;JL07709;17aE2_hi;14;10;dead;1;990
UM-HET3;C2011;TJL;f;JL07710;17aE2_hi;14;10;dead;1;830
UM-HET3;C2011;TJL;f;JL07711;17aE2_hi;14;10;dead;1;972
UM-HET3;C2011;TJL;f;JL07712;17aE2_hi;14;10;dead;1;724
UM-HET3;C2011;TJL;m;JL07734;17aE2_hi;14;10;dead;1;1242
UM-HET3;C2011;TJL;m;JL07735;17aE2_hi;14;10;dead;1;949
UM-HET3;C2011;TJL;m;JL07736;17aE2_hi;14;10;dead;1;957
UM-HET3;C2011;TJL;m;JL07789;17aE2_hi;14;10;dead;1;1281
UM-HET3;C2011;TJL;m;JL07790;17aE2_hi;14;10;dead;1;1242
UM-HET3;C2011;TJL;m;JL07791;17aE2_hi;14;10;dead;1;1055
UM-HET3;C2011;TJL;m;JL07804;17aE2_hi;14;10;dead;1;1320
UM-HET3;C2011;TJL;m;JL07805;17aE2_hi;14;10;dead;1;964
UM-HET3;C2011;TJL;m;JL07806;17aE2_hi;14;10;dead;1;1214
UM-HET3;C2011;TJL;f;JL07814;17aE2_hi;14;10;dead;1;1086
UM-HET3;C2011;TJL;f;JL07815;17aE2_hi;14;10;dead;1;1022
UM-HET3;C2011;TJL;f;JL07816;17aE2_hi;14;10;dead;1;847
UM-HET3;C2011;TJL;f;JL07817;17aE2_hi;14;10;dead;1;862
UM-HET3;C2011;UT;f;UT04884;17aE2_hi;14;10;dead;1;839
UM-HET3;C2011;UT;f;UT04885;17aE2_hi;14;10;dead;1;1145
UM-HET3;C2011;UT;f;UT04886;17aE2_hi;14;10;dead;1;1087
UM-HET3;C2011;UT;f;UT04887;17aE2_hi;14;10;dead;1;1020
UM-HET3;C2011;UT;m;UT04895;17aE2_hi;14;10;removed;0;217
UM-HET3;C2011;UT;m;UT04896;17aE2_hi;14;10;removed;0;217
UM-HET3;C2011;UT;m;UT04897;17aE2_hi;14;10;removed;0;217
UM-HET3;C2011;UT;m;UT04926;17aE2_hi;14;10;dead;1;1000
UM-HET3;C2011;UT;m;UT04927;17aE2_hi;14;10;dead;1;881
UM-HET3;C2011;UT;m;UT04928;17aE2_hi;14;10;dead;1;1066
UM-HET3;C2011;UT;m;UT04939;17aE2_hi;14;10;dead;1;783
UM-HET3;C2011;UT;m;UT04940;17aE2_hi;14;10;dead;1;295
UM-HET3;C2011;UT;m;UT04941;17aE2_hi;14;10;dead;1;762
UM-HET3;C2011;UT;m;UT04959;17aE2_hi;14;10;dead;1;835
UM-HET3;C2011;UT;m;UT04960;17aE2_hi;14;10;dead;1;271
UM-HET3;C2011;UT;m;UT04961;17aE2_hi;14;10;dead;1;1095
UM-HET3;C2011;UT;f;UT05011;17aE2_hi;14;10;dead;1;1190
UM-HET3;C2011;UT;f;UT05012;17aE2_hi;14;10;dead;1;933
UM-HET3;C2011;UT;f;UT05013;17aE2_hi;14;10;dead;1;958
UM-HET3;C2011;UT;f;UT05014;17aE2_hi;14;10;dead;1;1154
UM-HET3;C2011;UT;f;UT05047;17aE2_hi;14;10;dead;1;432
UM-HET3;C2011;UT;f;UT05048;17aE2_hi;14;10;dead;1;1052
UM-HET3;C2011;UT;f;UT05049;17aE2_hi;14;10;dead;1;1034
UM-HET3;C2011;UT;f;UT05050;17aE2_hi;14;10;dead;1;773
UM-HET3;C2011;UT;m;UT05089;17aE2_hi;14;10;dead;1;581
UM-HET3;C2011;UT;m;UT05090;17aE2_hi;14;10;dead;1;935
UM-HET3;C2011;UT;m;UT05091;17aE2_hi;14;10;removed;0;596
UM-HET3;C2011;UT;f;UT05102;17aE2_hi;14;10;dead;1;794
UM-HET3;C2011;UT;f;UT05103;17aE2_hi;14;10;dead;1;924
UM-HET3;C2011;UT;f;UT05104;17aE2_hi;14;10;dead;1;914
UM-HET3;C2011;UT;f;UT05105;17aE2_hi;14;10;dead;1;840
UM-HET3;C2011;UT;m;UT05129;17aE2_hi;14;10;dead;1;469
UM-HET3;C2011;UT;m;UT05130;17aE2_hi;14;10;dead;1;743
UM-HET3;C2011;UT;m;UT05131;17aE2_hi;14;10;dead;1;305
UM-HET3;C2011;UT;m;UT05160;17aE2_hi;14;10;dead;1;271
UM-HET3;C2011;UT;m;UT05161;17aE2_hi;14;10;dead;1;1103
UM-HET3;C2011;UT;m;UT05162;17aE2_hi;14;10;dead;1;766
UM-HET3;C2011;UT;m;UT05163;17aE2_hi;14;10;dead;1;790
UM-HET3;C2011;UT;m;UT05164;17aE2_hi;14;10;dead;1;1032
UM-HET3;C2011;UT;m;UT05165;17aE2_hi;14;10;dead;1;948
UM-HET3;C2011;UT;f;UT05173;17aE2_hi;14;10;dead;1;895
UM-HET3;C2011;UT;f;UT05174;17aE2_hi;14;10;dead;1;617
UM-HET3;C2011;UT;f;UT05175;17aE2_hi;14;10;dead;1;943
UM-HET3;C2011;UT;f;UT05176;17aE2_hi;14;10;dead;1;698
UM-HET3;C2011;UT;m;UT05208;17aE2_hi;14;10;dead;1;966
UM-HET3;C2011;UT;m;UT05209;17aE2_hi;14;10;dead;1;1375
UM-HET3;C2011;UT;m;UT05210;17aE2_hi;14;10;dead;1;661
UM-HET3;C2011;UT;f;UT05218;17aE2_hi;14;10;dead;1;998
UM-HET3;C2011;UT;f;UT05219;17aE2_hi;14;10;dead;1;615
UM-HET3;C2011;UT;f;UT05220;17aE2_hi;14;10;dead;1;1007
UM-HET3;C2011;UT;f;UT05221;17aE2_hi;14;10;dead;1;853
UM-HET3;C2011;UT;f;UT05225;17aE2_hi;14;10;dead;1;895
UM-HET3;C2011;UT;f;UT05226;17aE2_hi;14;10;dead;1;718
UM-HET3;C2011;UT;f;UT05227;17aE2_hi;14;10;dead;1;1053
UM-HET3;C2011;UT;f;UT05228;17aE2_hi;14;10;dead;1;891
UM-HET3;C2011;UT;m;UT05235;17aE2_hi;14;10;dead;1;1008
UM-HET3;C2011;UT;m;UT05236;17aE2_hi;14;10;dead;1;888
UM-HET3;C2011;UT;m;UT05237;17aE2_hi;14;10;dead;1;721
UM-HET3;C2011;UT;f;UT05310;17aE2_hi;14;10;dead;1;847
UM-HET3;C2011;UT;f;UT05311;17aE2_hi;14;10;dead;1;997
UM-HET3;C2011;UT;f;UT05312;17aE2_hi;14;10;dead;1;982
UM-HET3;C2011;UT;f;UT05313;17aE2_hi;14;10;dead;1;886
UM-HET3;C2011;UT;m;UT05327;17aE2_hi;14;10;dead;1;807
UM-HET3;C2011;UT;m;UT05328;17aE2_hi;14;10;dead;1;1077
UM-HET3;C2011;UT;m;UT05329;17aE2_hi;14;10;dead;1;1027
UM-HET3;C2011;UT;f;UT05336;17aE2_hi;14;10;dead;1;962
UM-HET3;C2011;UT;f;UT05337;17aE2_hi;14;10;dead;1;942
UM-HET3;C2011;UT;f;UT05338;17aE2_hi;14;10;dead;1;764
UM-HET3;C2011;UT;f;UT05339;17aE2_hi;14;10;dead;1;994
UM-HET3;C2011;UT;m;UT05353;17aE2_hi;14;10;dead;1;976
UM-HET3;C2011;UT;m;UT05354;17aE2_hi;14;10;dead;1;900
UM-HET3;C2011;UT;m;UT05355;17aE2_hi;14;10;dead;1;876
UM-HET3;C2011;UT;m;UT05391;17aE2_hi;14;10;dead;1;1094
UM-HET3;C2011;UT;m;UT05392;17aE2_hi;14;10;dead;1;673
UM-HET3;C2011;UT;m;UT05393;17aE2_hi;14;10;dead;1;903
UM-HET3;C2011;UT;f;UT05401;17aE2_hi;14;10;dead;1;943
UM-HET3;C2011;UT;f;UT05402;17aE2_hi;14;10;dead;1;972
UM-HET3;C2011;UT;f;UT05403;17aE2_hi;14;10;dead;1;1013
UM-HET3;C2011;UT;f;UT05404;17aE2_hi;14;10;dead;1;707
UM-HET3;C2011;UT;m;UT05422;17aE2_hi;14;10;dead;1;777
UM-HET3;C2011;UT;m;UT05423;17aE2_hi;14;10;dead;1;274
UM-HET3;C2011;UT;m;UT05424;17aE2_hi;14;10;dead;1;1005
UM-HET3;C2011;UT;m;UT05466;17aE2_hi;14;10;dead;1;1180
UM-HET3;C2011;UT;m;UT05467;17aE2_hi;14;10;dead;1;768
UM-HET3;C2011;UT;m;UT05468;17aE2_hi;14;10;dead;1;963
UM-HET3;C2011;UT;m;UT05469;17aE2_hi;14;10;dead;1;1002
UM-HET3;C2011;UT;m;UT05470;17aE2_hi;14;10;dead;1;689
UM-HET3;C2011;UT;m;UT05471;17aE2_hi;14;10;dead;1;450
UM-HET3;C2011;UT;f;UT05475;17aE2_hi;14;10;dead;1;1060
UM-HET3;C2011;UT;f;UT05476;17aE2_hi;14;10;dead;1;978
UM-HET3;C2011;UT;f;UT05477;17aE2_hi;14;10;dead;1;763
UM-HET3;C2011;UT;f;UT05478;17aE2_hi;14;10;dead;1;1157
UM-HET3;C2011;UT;m;UT05486;17aE2_hi;14;10;dead;1;770
UM-HET3;C2011;UT;m;UT05487;17aE2_hi;14;10;dead;1;979
UM-HET3;C2011;UT;m;UT05488;17aE2_hi;14;10;dead;1;666
UM-HET3;C2011;UM;m;UM33915;Control;0;NA;dead;1;927
UM-HET3;C2011;UM;m;UM33922;Control;0;NA;dead;1;847
UM-HET3;C2011;UM;m;UM33929;Control;0;NA;dead;1;587
UM-HET3;C2011;UM;f;UM34062;Control;0;NA;dead;1;486
UM-HET3;C2011;UM;f;UM34069;Control;0;NA;removed;0;893
UM-HET3;C2011;UM;f;UM34076;Control;0;NA;dead;1;904
UM-HET3;C2011;UM;f;UM34083;Control;0;NA;dead;1;806
UM-HET3;C2011;UM;m;UM34258;Control;0;NA;dead;1;659
UM-HET3;C2011;UM;m;UM34265;Control;0;NA;dead;1;458
UM-HET3;C2011;UM;m;UM34272;Control;0;NA;dead;1;810
UM-HET3;C2011;UM;f;UM34412;Control;0;NA;dead;1;960
UM-HET3;C2011;UM;f;UM34419;Control;0;NA;dead;1;953
UM-HET3;C2011;UM;f;UM34426;Control;0;NA;dead;1;771
UM-HET3;C2011;UM;f;UM34433;Control;0;NA;dead;1;896
UM-HET3;C2011;UM;m;UM34461;Control;0;NA;dead;1;850
UM-HET3;C2011;UM;m;UM34468;Control;0;NA;dead;1;938
UM-HET3;C2011;UM;m;UM34475;Control;0;NA;dead;1;853
UM-HET3;C2011;UM;f;UM34482;Control;0;NA;dead;1;689
UM-HET3;C2011;UM;f;UM34489;Control;0;NA;dead;1;743
UM-HET3;C2011;UM;f;UM34496;Control;0;NA;dead;1;841
UM-HET3;C2011;UM;f;UM34503;Control;0;NA;dead;1;821
UM-HET3;C2011;UM;m;UM34510;Control;0;NA;removed;0;233
UM-HET3;C2011;UM;m;UM34517;Control;0;NA;removed;0;233
UM-HET3;C2011;UM;m;UM34524;Control;0;NA;removed;0;233
UM-HET3;C2011;UM;f;UM34622;Control;0;NA;dead;1;1023
UM-HET3;C2011;UM;f;UM34629;Control;0;NA;dead;1;900
UM-HET3;C2011;UM;f;UM34636;Control;0;NA;dead;1;833
UM-HET3;C2011;UM;f;UM34643;Control;0;NA;removed;0;795
UM-HET3;C2011;UM;m;UM34650;Control;0;NA;dead;1;446
UM-HET3;C2011;UM;m;UM34657;Control;0;NA;dead;1;1228
UM-HET3;C2011;UM;m;UM34664;Control;0;NA;dead;1;938
UM-HET3;C2011;UM;m;UM34839;Control;0;NA;dead;1;1117
UM-HET3;C2011;UM;m;UM34846;Control;0;NA;dead;1;471
UM-HET3;C2011;UM;m;UM34853;Control;0;NA;dead;1;930
UM-HET3;C2011;UM;f;UM34937;Control;0;NA;dead;1;1190
UM-HET3;C2011;UM;f;UM34944;Control;0;NA;dead;1;931
UM-HET3;C2011;UM;f;UM34951;Control;0;NA;dead;1;1068
UM-HET3;C2011;UM;f;UM34958;Control;0;NA;dead;1;871
UM-HET3;C2011;UM;f;UM34986;Control;0;NA;dead;1;1039
UM-HET3;C2011;UM;f;UM34993;Control;0;NA;dead;1;866
UM-HET3;C2011;UM;f;UM35000;Control;0;NA;dead;1;971
UM-HET3;C2011;UM;f;UM35007;Control;0;NA;dead;1;870
UM-HET3;C2011;UM;m;UM35014;Control;0;NA;removed;0;584
UM-HET3;C2011;UM;m;UM35021;Control;0;NA;removed;0;584
UM-HET3;C2011;UM;m;UM35028;Control;0;NA;dead;1;551
UM-HET3;C2011;UM;m;UM35133;Control;0;NA;dead;1;1034
UM-HET3;C2011;UM;m;UM35140;Control;0;NA;dead;1;1103
UM-HET3;C2011;UM;m;UM35147;Control;0;NA;dead;1;1198
UM-HET3;C2011;UM;m;UM35196;Control;0;NA;removed;0;355
UM-HET3;C2011;UM;m;UM35203;Control;0;NA;removed;0;355
UM-HET3;C2011;UM;m;UM35210;Control;0;NA;removed;0;355
UM-HET3;C2011;UM;m;UM35357;Control;0;NA;dead;1;1177
UM-HET3;C2011;UM;m;UM35364;Control;0;NA;dead;1;898
UM-HET3;C2011;UM;m;UM35371;Control;0;NA;dead;1;1127
UM-HET3;C2011;UM;f;UM35378;Control;0;NA;dead;1;873
UM-HET3;C2011;UM;f;UM35385;Control;0;NA;dead;1;801
