population;cohort;site;sex;id;group;Rx(ppm);age_initiation(mo);status;dead;age(days)
UM-HET3;C2007;UT;m;UT03263;MCTO;60.000;4;dead;1;860
UM-HET3;C2007;UT;m;UT03264;MCTO;60.000;4;dead;1;1002
UM-HET3;C2007;UT;f;UT03323;MCTO;60.000;4;dead;1;879
UM-HET3;C2007;UT;f;UT03324;MCTO;60.000;4;dead;1;1097
UM-HET3;C2007;UT;f;UT03325;MCTO;60.000;4;dead;1;555
UM-HET3;C2007;UT;f;UT03326;MCTO;60.000;4;dead;1;1094
UM-HET3;C2007;UT;m;UT03460;MCTO;60.000;4;dead;1;552
UM-HET3;C2007;UT;m;UT03461;MCTO;60.000;4;dead;1;1014
UM-HET3;C2007;UT;m;UT03462;MCTO;60.000;4;dead;1;223
UM-HET3;C2007;TJL;m;JL03015;OAA;2200;4;dead;1;587
UM-HET3;C2007;TJL;m;JL03016;OAA;2200;4;dead;1;735
UM-HET3;C2007;TJL;m;JL03017;OAA;2200;4;dead;1;760
UM-HET3;C2007;TJL;f;JL03021;OAA;2200;4;dead;1;747
UM-HET3;C2007;TJL;f;JL03022;OAA;2200;4;dead;1;941
UM-HET3;C2007;TJL;f;JL03023;OAA;2200;4;dead;1;1123
UM-HET3;C2007;TJL;f;JL03024;OAA;2200;4;dead;1;1004
UM-HET3;C2007;TJL;m;JL03063;OAA;2200;4;dead;1;578
UM-HET3;C2007;TJL;m;JL03064;OAA;2200;4;dead;1;976
UM-HET3;C2007;TJL;m;JL03065;OAA;2200;4;dead;1;899
UM-HET3;C2007;TJL;m;JL03104;OAA;2200;4;dead;1;912
UM-HET3;C2007;TJL;m;JL03105;OAA;2200;4;dead;1;1018
UM-HET3;C2007;TJL;m;JL03106;OAA;2200;4;dead;1;681
UM-HET3;C2007;TJL;f;JL03145;OAA;2200;4;dead;1;989
UM-HET3;C2007;TJL;f;JL03146;OAA;2200;4;dead;1;721
UM-HET3;C2007;TJL;f;JL03147;OAA;2200;4;dead;1;714
UM-HET3;C2007;TJL;f;JL03148;OAA;2200;4;dead;1;951
UM-HET3;C2007;TJL;m;JL03161;OAA;2200;4;dead;1;362
UM-HET3;C2007;TJL;m;JL03162;OAA;2200;4;dead;1;807
UM-HET3;C2007;TJL;m;JL03163;OAA;2200;4;dead;1;275
UM-HET3;C2007;TJL;m;JL03170;OAA;2200;4;dead;1;720
UM-HET3;C2007;TJL;m;JL03171;OAA;2200;4;dead;1;393
UM-HET3;C2007;TJL;m;JL03172;OAA;2200;4;dead;1;982
UM-HET3;C2007;TJL;m;JL03199;OAA;2200;4;dead;1;579
UM-HET3;C2007;TJL;m;JL03200;OAA;2200;4;dead;1;927
UM-HET3;C2007;TJL;m;JL03201;OAA;2200;4;dead;1;829
UM-HET3;C2007;TJL;m;JL03228;OAA;2200;4;dead;1;915
UM-HET3;C2007;TJL;m;JL03229;OAA;2200;4;dead;1;572
UM-HET3;C2007;TJL;m;JL03230;OAA;2200;4;dead;1;1098
UM-HET3;C2007;TJL;m;JL03231;OAA;2200;4;dead;1;878
UM-HET3;C2007;TJL;m;JL03232;OAA;2200;4;dead;1;369
UM-HET3;C2007;TJL;m;JL03233;OAA;2200;4;dead;1;749
UM-HET3;C2007;TJL;f;JL03281;OAA;2200;4;dead;1;731
UM-HET3;C2007;TJL;f;JL03282;OAA;2200;4;dead;1;843
UM-HET3;C2007;TJL;f;JL03283;OAA;2200;4;dead;1;903
UM-HET3;C2007;TJL;f;JL03284;OAA;2200;4;dead;1;864
UM-HET3;C2007;TJL;f;JL03323;OAA;2200;4;dead;1;843
UM-HET3;C2007;TJL;f;JL03324;OAA;2200;4;dead;1;530
UM-HET3;C2007;TJL;f;JL03325;OAA;2200;4;dead;1;626
UM-HET3;C2007;TJL;f;JL03326;OAA;2200;4;dead;1;774
UM-HET3;C2007;TJL;f;JL03343;OAA;2200;4;dead;1;1007
UM-HET3;C2007;TJL;f;JL03344;OAA;2200;4;dead;1;540
UM-HET3;C2007;TJL;f;JL03345;OAA;2200;4;dead;1;854
UM-HET3;C2007;TJL;f;JL03346;OAA;2200;4;dead;1;979
UM-HET3;C2007;TJL;m;JL03387;OAA;2200;4;dead;1;603
UM-HET3;C2007;TJL;m;JL03388;OAA;2200;4;dead;1;401
UM-HET3;C2007;TJL;m;JL03389;OAA;2200;4;dead;1;658
UM-HET3;C2007;TJL;f;JL03447;OAA;2200;4;dead;1;1177
UM-HET3;C2007;TJL;f;JL03448;OAA;2200;4;dead;1;1192
UM-HET3;C2007;TJL;f;JL03449;OAA;2200;4;dead;1;855
UM-HET3;C2007;TJL;f;JL03450;OAA;2200;4;dead;1;960
UM-HET3;C2007;TJL;f;JL03464;OAA;2200;4;dead;1;784
UM-HET3;C2007;TJL;f;JL03465;OAA;2200;4;dead;1;1027
UM-HET3;C2007;TJL;f;JL03466;OAA;2200;4;dead;1;789
UM-HET3;C2007;TJL;f;JL03467;OAA;2200;4;dead;1;1076
UM-HET3;C2007;TJL;m;JL03482;OAA;2200;4;dead;1;836
UM-HET3;C2007;TJL;m;JL03483;OAA;2200;4;dead;1;833
UM-HET3;C2007;TJL;m;JL03484;OAA;2200;4;dead;1;703
UM-HET3;C2007;TJL;m;JL03552;OAA;2200;4;dead;1;901
UM-HET3;C2007;TJL;m;JL03553;OAA;2200;4;dead;1;781
UM-HET3;C2007;TJL;m;JL03554;OAA;2200;4;dead;1;850
UM-HET3;C2007;TJL;m;JL03576;OAA;2200;4;dead;1;237
UM-HET3;C2007;TJL;m;JL03577;OAA;2200;4;dead;1;977
UM-HET3;C2007;TJL;m;JL03578;OAA;2200;4;dead;1;1025
UM-HET3;C2007;TJL;f;JL03612;OAA;2200;4;dead;1;1214
UM-HET3;C2007;TJL;f;JL03613;OAA;2200;4;dead;1;1177
UM-HET3;C2007;TJL;f;JL03614;OAA;2200;4;dead;1;1008
UM-HET3;C2007;TJL;f;JL03615;OAA;2200;4;dead;1;1008
UM-HET3;C2007;TJL;m;JL03624;OAA;2200;4;dead;1;573
UM-HET3;C2007;TJL;m;JL03625;OAA;2200;4;dead;1;719
UM-HET3;C2007;TJL;m;JL03626;OAA;2200;4;dead;1;640
UM-HET3;C2007;TJL;m;JL03627;OAA;2200;4;dead;1;453
UM-HET3;C2007;TJL;m;JL03628;OAA;2200;4;dead;1;676
UM-HET3;C2007;TJL;m;JL03629;OAA;2200;4;dead;1;640
UM-HET3;C2007;TJL;m;JL03654;OAA;2200;4;dead;1;264
UM-HET3;C2007;TJL;m;JL03655;OAA;2200;4;dead;1;857
UM-HET3;C2007;TJL;m;JL03656;OAA;2200;4;dead;1;948
UM-HET3;C2007;TJL;f;JL03717;OAA;2200;4;dead;1;1215
UM-HET3;C2007;TJL;f;JL03718;OAA;2200;4;dead;1;1243
UM-HET3;C2007;TJL;f;JL03719;OAA;2200;4;dead;1;713
UM-HET3;C2007;TJL;f;JL03720;OAA;2200;4;dead;1;1153
UM-HET3;C2007;TJL;m;JL03725;OAA;2200;4;dead;1;838
UM-HET3;C2007;TJL;m;JL03726;OAA;2200;4;dead;1;1039
UM-HET3;C2007;TJL;m;JL03727;OAA;2200;4;dead;1;796
UM-HET3;C2007;TJL;f;JL03737;OAA;2200;4;dead;1;776
UM-HET3;C2007;TJL;f;JL03738;OAA;2200;4;dead;1;896
UM-HET3;C2007;TJL;f;JL03739;OAA;2200;4;dead;1;1000
UM-HET3;C2007;TJL;f;JL03740;OAA;2200;4;dead;1;1003
UM-HET3;C2007;TJL;m;JL03778;OAA;2200;4;dead;1;829
UM-HET3;C2007;TJL;m;JL03779;OAA;2200;4;dead;1;565
UM-HET3;C2007;TJL;m;JL03780;OAA;2200;4;dead;1;599
UM-HET3;C2007;TJL;f;JL03804;OAA;2200;4;dead;1;775
UM-HET3;C2007;TJL;f;JL03805;OAA;2200;4;dead;1;992
UM-HET3;C2007;TJL;f;JL03806;OAA;2200;4;dead;1;1101
UM-HET3;C2007;TJL;f;JL03807;OAA;2200;4;dead;1;793
UM-HET3;C2007;UM;m;UM18655;OAA;2200;4;dead;1;1046
UM-HET3;C2007;UM;m;UM18662;OAA;2200;4;dead;1;1031
UM-HET3;C2007;UM;m;UM18669;OAA;2200;4;dead;1;863
UM-HET3;C2007;UM;m;UM18816;OAA;2200;4;dead;1;675
UM-HET3;C2007;UM;m;UM18823;OAA;2200;4;dead;1;1161
UM-HET3;C2007;UM;m;UM18830;OAA;2200;4;dead;1;1122
UM-HET3;C2007;UM;f;UM18900;OAA;2200;4;dead;1;650
UM-HET3;C2007;UM;f;UM18907;OAA;2200;4;dead;1;1042
UM-HET3;C2007;UM;f;UM18914;OAA;2200;4;dead;1;1016
UM-HET3;C2007;UM;f;UM18921;OAA;2200;4;dead;1;1094
UM-HET3;C2007;UM;m;UM18998;OAA;2200;4;dead;1;1138
UM-HET3;C2007;UM;m;UM19005;OAA;2200;4;dead;1;837
UM-HET3;C2007;UM;m;UM19012;OAA;2200;4;dead;1;804
UM-HET3;C2007;UM;m;UM19075;OAA;2200;4;dead;1;1063
UM-HET3;C2007;UM;m;UM19082;OAA;2200;4;dead;1;788
UM-HET3;C2007;UM;m;UM19089;OAA;2200;4;dead;1;785
UM-HET3;C2007;UM;m;UM19586;OAA;2200;4;removed;0;381
UM-HET3;C2007;UM;m;UM19593;OAA;2200;4;removed;0;381
UM-HET3;C2007;UM;m;UM19600;OAA;2200;4;removed;0;381
UM-HET3;C2007;UM;m;UM20055;OAA;2200;4;dead;1;1022
UM-HET3;C2007;UM;m;UM20062;OAA;2200;4;dead;1;654
UM-HET3;C2007;UM;m;UM20069;OAA;2200;4;dead;1;845
UM-HET3;C2007;UM;f;UM20195;OAA;2200;4;dead;1;761
UM-HET3;C2007;UM;f;UM20202;OAA;2200;4;dead;1;957
UM-HET3;C2007;UM;f;UM20209;OAA;2200;4;dead;1;719
UM-HET3;C2007;UM;f;UM20216;OAA;2200;4;dead;1;1000
UM-HET3;C2007;UM;f;UM20244;OAA;2200;4;dead;1;909
UM-HET3;C2007;UM;f;UM20251;OAA;2200;4;dead;1;1040
UM-HET3;C2007;UM;f;UM20258;OAA;2200;4;dead;1;777
UM-HET3;C2007;UM;f;UM20265;OAA;2200;4;dead;1;841
UM-HET3;C2007;UM;m;UM20272;OAA;2200;4;dead;1;887
UM-HET3;C2007;UM;m;UM20279;OAA;2200;4;dead;1;888
UM-HET3;C2007;UM;m;UM20286;OAA;2200;4;dead;1;899
UM-HET3;C2007;UM;m;UM20342;OAA;2200;4;dead;1;641
UM-HET3;C2007;UM;m;UM20349;OAA;2200;4;dead;1;939
UM-HET3;C2007;UM;m;UM20356;OAA;2200;4;dead;1;388
UM-HET3;C2007;UM;f;UM20412;OAA;2200;4;dead;1;750
UM-HET3;C2007;UM;f;UM20419;OAA;2200;4;dead;1;622
UM-HET3;C2007;UM;f;UM20426;OAA;2200;4;dead;1;1126
UM-HET3;C2007;UM;f;UM20433;OAA;2200;4;dead;1;876
UM-HET3;C2007;UM;f;UM20797;OAA;2200;4;dead;1;940
UM-HET3;C2007;UM;f;UM20804;OAA;2200;4;dead;1;931
UM-HET3;C2007;UM;f;UM20811;OAA;2200;4;dead;1;1144
UM-HET3;C2007;UM;f;UM20818;OAA;2200;4;dead;1;869
UM-HET3;C2007;UM;f;UM21014;OAA;2200;4;dead;1;820
UM-HET3;C2007;UM;f;UM21021;OAA;2200;4;dead;1;1039
UM-HET3;C2007;UM;f;UM21028;OAA;2200;4;dead;1;1282
UM-HET3;C2007;UM;f;UM21035;OAA;2200;4;dead;1;790
UM-HET3;C2007;UM;m;UM21161;OAA;2200;4;dead;1;733
UM-HET3;C2007;UM;m;UM21168;OAA;2200;4;dead;1;737
UM-HET3;C2007;UM;m;UM21175;OAA;2200;4;dead;1;763
UM-HET3;C2007;UM;m;UM21203;OAA;2200;4;dead;1;533
UM-HET3;C2007;UM;m;UM21210;OAA;2200;4;dead;1;609
UM-HET3;C2007;UM;m;UM21217;OAA;2200;4;dead;1;1135
UM-HET3;C2007;UM;f;UM21322;OAA;2200;4;dead;1;969
UM-HET3;C2007;UM;f;UM21329;OAA;2200;4;dead;1;1126
UM-HET3;C2007;UM;f;UM21336;OAA;2200;4;dead;1;730
UM-HET3;C2007;UM;f;UM21343;OAA;2200;4;dead;1;1111
UM-HET3;C2007;UM;f;UM21798;OAA;2200;4;dead;1;811
UM-HET3;C2007;UM;f;UM21805;OAA;2200;4;dead;1;915
UM-HET3;C2007;UM;f;UM21812;OAA;2200;4;dead;1;860
UM-HET3;C2007;UM;f;UM21819;OAA;2200;4;dead;1;1072
UM-HET3;C2007;UM;f;UM21945;OAA;2200;4;dead;1;724
UM-HET3;C2007;UM;f;UM21952;OAA;2200;4;dead;1;1021
UM-HET3;C2007;UM;m;UM22071;OAA;2200;4;dead;1;647
UM-HET3;C2007;UM;m;UM22078;OAA;2200;4;dead;1;1177
UM-HET3;C2007;UM;m;UM22085;OAA;2200;4;dead;1;642
UM-HET3;C2007;UM;m;UM22134;OAA;2200;4;dead;1;923
UM-HET3;C2007;UM;m;UM22141;OAA;2200;4;dead;1;380
UM-HET3;C2007;UM;m;UM22148;OAA;2200;4;dead;1;502
UM-HET3;C2007;UM;f;UM22260;OAA;2200;4;dead;1;863
UM-HET3;C2007;UM;f;UM22267;OAA;2200;4;dead;1;1091
UM-HET3;C2007;UM;f;UM22274;OAA;2200;4;dead;1;920
UM-HET3;C2007;UM;f;UM22281;OAA;2200;4;dead;1;663
UM-HET3;C2007;UM;m;UM22939;OAA;2200;4;dead;1;1255
UM-HET3;C2007;UM;m;UM22946;OAA;2200;4;dead;1;860
UM-HET3;C2007;UM;m;UM22953;OAA;2200;4;dead;1;534
UM-HET3;C2007;UM;f;UM23016;OAA;2200;4;dead;1;944
UM-HET3;C2007;UM;f;UM23023;OAA;2200;4;dead;1;1051
UM-HET3;C2007;UM;f;UM23030;OAA;2200;4;dead;1;881
UM-HET3;C2007;UM;f;UM23037;OAA;2200;4;dead;1;1169
UM-HET3;C2007;UM;m;UM23324;OAA;2200;4;dead;1;540
UM-HET3;C2007;UM;m;UM23331;OAA;2200;4;dead;1;956
UM-HET3;C2007;UM;m;UM23338;OAA;2200;4;dead;1;298
UM-HET3;C2007;UM;f;UM23450;OAA;2200;4;dead;1;1025
UM-HET3;C2007;UM;f;UM23457;OAA;2200;4;dead;1;622
UM-HET3;C2007;UM;f;UM23464;OAA;2200;4;dead;1;940
UM-HET3;C2007;UM;f;UM23471;OAA;2200;4;dead;1;307
UM-HET3;C2007;UM;m;UM23660;OAA;2200;4;dead;1;687
UM-HET3;C2007;UM;m;UM23667;OAA;2200;4;dead;1;887
UM-HET3;C2007;UM;m;UM23674;OAA;2200;4;dead;1;805
UM-HET3;C2007;UM;m;UM24206;OAA;2200;4;dead;1;1227
UM-HET3;C2007;UM;m;UM24213;OAA;2200;4;dead;1;1024
UM-HET3;C2007;UM;m;UM24220;OAA;2200;4;dead;1;791
UM-HET3;C2007;UM;m;UM24423;OAA;2200;4;dead;1;1263
UM-HET3;C2007;UM;m;UM24430;OAA;2200;4;dead;1;367
UM-HET3;C2007;UM;m;UM24437;OAA;2200;4;dead;1;1014
UM-HET3;C2007;UT;f;UT02675;OAA;2200;4;dead;1;1135
UM-HET3;C2007;UT;f;UT02676;OAA;2200;4;dead;1;1013
UM-HET3;C2007;UT;f;UT02677;OAA;2200;4;dead;1;789
UM-HET3;C2007;UT;f;UT02678;OAA;2200;4;dead;1;571
UM-HET3;C2007;UT;m;UT02709;OAA;2200;4;dead;1;954
UM-HET3;C2007;UT;m;UT02710;OAA;2200;4;dead;1;1030
UM-HET3;C2007;UT;m;UT02711;OAA;2200;4;dead;1;1112
UM-HET3;C2007;UT;f;UT02719;OAA;2200;4;dead;1;789
UM-HET3;C2007;UT;f;UT02720;OAA;2200;4;dead;1;642
UM-HET3;C2007;UT;f;UT02721;OAA;2200;4;dead;1;937
UM-HET3;C2007;UT;f;UT02722;OAA;2200;4;dead;1;805
UM-HET3;C2007;UT;f;UT02743;OAA;2200;4;dead;1;1065
UM-HET3;C2007;UT;f;UT02744;OAA;2200;4;dead;1;811
UM-HET3;C2007;UT;f;UT02745;OAA;2200;4;dead;1;889
UM-HET3;C2007;UT;f;UT02746;OAA;2200;4;dead;1;669
UM-HET3;C2007;UT;f;UT02809;OAA;2200;4;dead;1;1072
UM-HET3;C2007;UT;f;UT02810;OAA;2200;4;dead;1;926
UM-HET3;C2007;UT;f;UT02811;OAA;2200;4;dead;1;886
UM-HET3;C2007;UT;f;UT02812;OAA;2200;4;dead;1;690
UM-HET3;C2007;UT;f;UT02816;OAA;2200;4;dead;1;666
UM-HET3;C2007;UT;f;UT02817;OAA;2200;4;dead;1;1034
UM-HET3;C2007;UT;f;UT02818;OAA;2200;4;dead;1;1025
UM-HET3;C2007;UT;f;UT02819;OAA;2200;4;dead;1;839
UM-HET3;C2007;UT;m;UT02837;OAA;2200;4;dead;1;1101
UM-HET3;C2007;UT;m;UT02838;OAA;2200;4;dead;1;1060
UM-HET3;C2007;UT;m;UT02839;OAA;2200;4;dead;1;473
UM-HET3;C2007;UT;m;UT02858;OAA;2200;4;dead;1;322
UM-HET3;C2007;UT;m;UT02859;OAA;2200;4;dead;1;457
UM-HET3;C2007;UT;m;UT02860;OAA;2200;4;dead;1;858
UM-HET3;C2007;UT;m;UT02865;OAA;2200;4;dead;1;821
UM-HET3;C2007;UT;m;UT02866;OAA;2200;4;dead;1;808
UM-HET3;C2007;UT;m;UT02867;OAA;2200;4;dead;1;927
UM-HET3;C2007;UT;f;UT02947;OAA;2200;4;dead;1;1011
UM-HET3;C2007;UT;f;UT02948;OAA;2200;4;dead;1;713
UM-HET3;C2007;UT;f;UT02949;OAA;2200;4;dead;1;50
UM-HET3;C2007;UT;f;UT02950;OAA;2200;4;dead;1;356
UM-HET3;C2007;UT;m;UT02951;OAA;2200;4;dead;1;605
UM-HET3;C2007;UT;m;UT02952;OAA;2200;4;dead;1;837
UM-HET3;C2007;UT;m;UT02953;OAA;2200;4;dead;1;939
UM-HET3;C2007;UT;m;UT02958;OAA;2200;4;dead;1;1008
UM-HET3;C2007;UT;m;UT02959;OAA;2200;4;dead;1;871
UM-HET3;C2007;UT;m;UT02960;OAA;2200;4;dead;1;1111
UM-HET3;C2007;UT;m;UT02961;OAA;2200;4;dead;1;975
UM-HET3;C2007;UT;m;UT02962;OAA;2200;4;dead;1;819
UM-HET3;C2007;UT;m;UT02963;OAA;2200;4;dead;1;904
UM-HET3;C2007;UT;m;UT02977;OAA;2200;4;dead;1;742
UM-HET3;C2007;UT;m;UT02978;OAA;2200;4;dead;1;534
UM-HET3;C2007;UT;m;UT02979;OAA;2200;4;dead;1;514
UM-HET3;C2007;UT;m;UT02991;OAA;2200;4;dead;1;858
UM-HET3;C2007;UT;m;UT02992;OAA;2200;4;dead;1;352
UM-HET3;C2007;UT;m;UT02993;OAA;2200;4;dead;1;1170
UM-HET3;C2007;UT;m;UT03008;OAA;2200;4;dead;1;1324
UM-HET3;C2007;UT;m;UT03009;OAA;2200;4;dead;1;1323
UM-HET3;C2007;UT;m;UT03010;OAA;2200;4;dead;1;1115
UM-HET3;C2007;UT;f;UT03025;OAA;2200;4;dead;1;693
UM-HET3;C2007;UT;f;UT03026;OAA;2200;4;dead;1;834
UM-HET3;C2007;UT;f;UT03027;OAA;2200;4;dead;1;830
UM-HET3;C2007;UT;f;UT03028;OAA;2200;4;dead;1;489
UM-HET3;C2007;UT;m;UT03060;OAA;2200;4;dead;1;710
UM-HET3;C2007;UT;m;UT03061;OAA;2200;4;dead;1;433
UM-HET3;C2007;UT;m;UT03062;OAA;2200;4;dead;1;920
UM-HET3;C2007;UT;m;UT03077;OAA;2200;4;dead;1;878
UM-HET3;C2007;UT;m;UT03078;OAA;2200;4;dead;1;463
UM-HET3;C2007;UT;m;UT03079;OAA;2200;4;dead;1;939
UM-HET3;C2007;UT;m;UT03096;OAA;2200;4;dead;1;635
UM-HET3;C2007;UT;m;UT03097;OAA;2200;4;dead;1;1107
UM-HET3;C2007;UT;m;UT03098;OAA;2200;4;dead;1;756
UM-HET3;C2007;UT;f;UT03099;OAA;2200;4;dead;1;824
UM-HET3;C2007;UT;f;UT03100;OAA;2200;4;dead;1;992
UM-HET3;C2007;UT;f;UT03101;OAA;2200;4;dead;1;1032
UM-HET3;C2007;UT;f;UT03102;OAA;2200;4;dead;1;908
UM-HET3;C2007;UT;m;UT03130;OAA;2200;4;removed;0;259
UM-HET3;C2007;UT;m;UT03131;OAA;2200;4;removed;0;259
UM-HET3;C2007;UT;m;UT03132;OAA;2200;4;removed;0;259
UM-HET3;C2007;UT;f;UT03293;OAA;2200;4;dead;1;1097
UM-HET3;C2007;UT;f;UT03294;OAA;2200;4;dead;1;920
UM-HET3;C2007;UT;f;UT03295;OAA;2200;4;dead;1;753
UM-HET3;C2007;UT;f;UT03296;OAA;2200;4;dead;1;857
UM-HET3;C2007;UT;f;UT03358;OAA;2200;4;dead;1;722
UM-HET3;C2007;UT;f;UT03359;OAA;2200;4;dead;1;642
UM-HET3;C2007;UT;f;UT03360;OAA;2200;4;dead;1;885
UM-HET3;C2007;UT;f;UT03361;OAA;2200;4;dead;1;143
UM-HET3;C2007;UT;m;UT03369;OAA;2200;4;dead;1;384
UM-HET3;C2007;UT;m;UT03370;OAA;2200;4;dead;1;745
UM-HET3;C2007;UT;m;UT03371;OAA;2200;4;dead;1;838
UM-HET3;C2007;UT;m;UT03389;OAA;2200;4;dead;1;988
UM-HET3;C2007;UT;m;UT03390;OAA;2200;4;dead;1;890
UM-HET3;C2007;UT;m;UT03391;OAA;2200;4;dead;1;666
UM-HET3;C2007;UT;f;UT03435;OAA;2200;4;dead;1;838
UM-HET3;C2007;UT;f;UT03436;OAA;2200;4;dead;1;611
UM-HET3;C2007;UT;f;UT03437;OAA;2200;4;dead;1;975
UM-HET3;C2007;UT;f;UT03439;OAA;2200;4;dead;1;911
UM-HET3;C2007;UT;m;UT03478;OAA;2200;4;dead;1;374
UM-HET3;C2007;UT;m;UT03479;OAA;2200;4;dead;1;637
UM-HET3;C2007;UT;m;UT03480;OAA;2200;4;dead;1;409
UM-HET3;C2007;TJL;m;JL03045;Res;300;4;dead;1;832
UM-HET3;C2007;TJL;m;JL03046;Res;300;4;dead;1;728
UM-HET3;C2007;TJL;m;JL03047;Res;300;4;dead;1;328
UM-HET3;C2007;TJL;f;JL03069;Res;300;4;dead;1;783
UM-HET3;C2007;TJL;f;JL03070;Res;300;4;dead;1;938
UM-HET3;C2007;TJL;f;JL03071;Res;300;4;dead;1;953
UM-HET3;C2007;TJL;f;JL03072;Res;300;4;dead;1;819
UM-HET3;C2007;TJL;m;JL03090;Res;300;4;dead;1;797
UM-HET3;C2007;TJL;m;JL03091;Res;300;4;dead;1;320
UM-HET3;C2007;TJL;m;JL03092;Res;300;4;dead;1;717
UM-HET3;C2007;TJL;m;JL03130;Res;300;4;dead;1;651
UM-HET3;C2007;TJL;m;JL03131;Res;300;4;dead;1;328
UM-HET3;C2007;TJL;m;JL03132;Res;300;4;dead;1;640
UM-HET3;C2007;TJL;m;JL03155;Res;300;4;dead;1;463
UM-HET3;C2007;TJL;m;JL03156;Res;300;4;dead;1;646
UM-HET3;C2007;TJL;m;JL03157;Res;300;4;dead;1;813
UM-HET3;C2007;TJL;m;JL03196;Res;300;4;dead;1;901
UM-HET3;C2007;TJL;m;JL03197;Res;300;4;dead;1;941
UM-HET3;C2007;TJL;m;JL03198;Res;300;4;dead;1;887
UM-HET3;C2007;TJL;f;JL03213;Res;300;4;dead;1;798
UM-HET3;C2007;TJL;f;JL03214;Res;300;4;dead;1;798
UM-HET3;C2007;TJL;f;JL03215;Res;300;4;dead;1;941
UM-HET3;C2007;TJL;f;JL03216;Res;300;4;dead;1;845
UM-HET3;C2007;TJL;f;JL03245;Res;300;4;dead;1;1007
UM-HET3;C2007;TJL;f;JL03246;Res;300;4;dead;1;972
UM-HET3;C2007;TJL;f;JL03247;Res;300;4;dead;1;477
UM-HET3;C2007;TJL;f;JL03248;Res;300;4;dead;1;885
UM-HET3;C2007;TJL;m;JL03255;Res;300;4;dead;1;1162
UM-HET3;C2007;TJL;m;JL03256;Res;300;4;dead;1;560
UM-HET3;C2007;TJL;m;JL03257;Res;300;4;dead;1;685
UM-HET3;C2007;TJL;m;JL03272;Res;300;4;dead;1;636
UM-HET3;C2007;TJL;m;JL03273;Res;300;4;dead;1;815
UM-HET3;C2007;TJL;m;JL03274;Res;300;4;dead;1;669
UM-HET3;C2007;TJL;m;JL03275;Res;300;4;dead;1;586
UM-HET3;C2007;TJL;m;JL03276;Res;300;4;dead;1;612
UM-HET3;C2007;TJL;m;JL03277;Res;300;4;dead;1;1110
UM-HET3;C2007;TJL;m;JL03299;Res;300;4;dead;1;1057
UM-HET3;C2007;TJL;m;JL03300;Res;300;4;dead;1;608
UM-HET3;C2007;TJL;m;JL03301;Res;300;4;dead;1;716
UM-HET3;C2007;TJL;f;JL03312;Res;300;4;dead;1;1240
UM-HET3;C2007;TJL;f;JL03313;Res;300;4;dead;1;645
UM-HET3;C2007;TJL;f;JL03314;Res;300;4;dead;1;678
UM-HET3;C2007;TJL;f;JL03315;Res;300;4;dead;1;970
UM-HET3;C2007;TJL;m;JL03333;Res;300;4;dead;1;1000
UM-HET3;C2007;TJL;m;JL03334;Res;300;4;dead;1;759
UM-HET3;C2007;TJL;m;JL03335;Res;300;4;dead;1;1000
UM-HET3;C2007;TJL;f;JL03370;Res;300;4;dead;1;955
UM-HET3;C2007;TJL;f;JL03371;Res;300;4;dead;1;833
UM-HET3;C2007;TJL;f;JL03372;Res;300;4;dead;1;695
UM-HET3;C2007;TJL;f;JL03373;Res;300;4;dead;1;1140
UM-HET3;C2007;TJL;f;JL03401;Res;300;4;dead;1;972
UM-HET3;C2007;TJL;f;JL03402;Res;300;4;dead;1;930
UM-HET3;C2007;TJL;f;JL03403;Res;300;4;dead;1;878
UM-HET3;C2007;TJL;f;JL03404;Res;300;4;dead;1;1111
UM-HET3;C2007;TJL;m;JL03498;Res;300;4;dead;1;1025
UM-HET3;C2007;TJL;m;JL03499;Res;300;4;dead;1;754
UM-HET3;C2007;TJL;m;JL03500;Res;300;4;dead;1;1012
UM-HET3;C2007;TJL;f;JL03555;Res;300;4;dead;1;902
UM-HET3;C2007;TJL;f;JL03556;Res;300;4;dead;1;930
UM-HET3;C2007;TJL;f;JL03557;Res;300;4;dead;1;990
UM-HET3;C2007;TJL;f;JL03558;Res;300;4;dead;1;939
UM-HET3;C2007;TJL;m;JL03559;Res;300;4;dead;1;1177
UM-HET3;C2007;TJL;m;JL03560;Res;300;4;dead;1;730
UM-HET3;C2007;TJL;m;JL03561;Res;300;4;dead;1;1163
UM-HET3;C2007;TJL;f;JL03616;Res;300;4;dead;1;808
UM-HET3;C2007;TJL;f;JL03617;Res;300;4;dead;1;1068
UM-HET3;C2007;TJL;f;JL03618;Res;300;4;dead;1;958
UM-HET3;C2007;TJL;f;JL03619;Res;300;4;dead;1;626
UM-HET3;C2007;TJL;f;JL03636;Res;300;4;dead;1;951
UM-HET3;C2007;TJL;f;JL03637;Res;300;4;dead;1;867
UM-HET3;C2007;TJL;f;JL03638;Res;300;4;dead;1;967
UM-HET3;C2007;TJL;f;JL03639;Res;300;4;dead;1;1154
UM-HET3;C2007;TJL;m;JL03667;Res;300;4;dead;1;692
UM-HET3;C2007;TJL;m;JL03668;Res;300;4;dead;1;596
UM-HET3;C2007;TJL;m;JL03669;Res;300;4;dead;1;811
UM-HET3;C2007;TJL;f;JL03670;Res;300;4;dead;1;1019
UM-HET3;C2007;TJL;f;JL03671;Res;300;4;dead;1;903
